subscription_id,account_id,plan,monthly_revenue,annual_contract_value,renewal_date,status
SUB002637,ACC002243,Enterprise,10743.78,122911.31,2027-05-07,Active
SUB002638,ACC002378,Professional,3538.85,38832.98,2026-09-04,Active
SUB002639,ACC001805,Professional,2893.1,30007.77,2027-05-02,Active
SUB002640,ACC001438,Professional,2029.69,21478.71,2026-03-16,Cancelled
SUB002641,ACC002840,Professional,6560.09,70136.38,2026-07-01,Paused
SUB002642,ACC001760,Enterprise,36752.56,399070.75,2026-07-11,Active
SUB002643,ACC002340,Professional,4064.17,44503.49,2027-05-04,Active
SUB002644,ACC000705,Professional,3752.7,44441.77,2026-01-30,Cancelled
SUB002645,ACC001633,Growth,1095.38,11381.7,2026-07-11,Trial
SUB002646,ACC001940,Professional,5467.5,65565.66,2026-09-21,Active
SUB002647,ACC002353,Growth,670.4,7711.72,2027-04-16,Active
SUB002648,ACC000600,Starter,355.06,3952.54,2026-07-30,Active
SUB002649,ACC000410,Professional,7110.87,76718.63,2026-04-10,Cancelled
SUB002650,ACC000516,Enterprise,22788.83,235413.03,2027-01-01,Active
SUB002651,ACC000265,Growth,991.17,11717.36,2026-07-17,Active
SUB002652,ACC001956,Professional,3443.67,40914.97,2026-08-09,Active
SUB002653,ACC002225,Professional,4483.93,46167.84,2026-12-23,Active
SUB002654,ACC000026,Growth,1595.59,16789.67,2026-07-27,Trial
SUB002655,ACC000444,Professional,7094.13,84914.09,2026-03-29,Paused
SUB002656,ACC000043,Professional,4487.39,52711.84,2027-02-20,Active
SUB002657,ACC000110,Enterprise,9758.3,108664.08,2027-01-21,Active
SUB002658,ACC001700,Starter,135.25,1405.69,2026-08-03,Trial
SUB002659,ACC002680,Growth,502.67,5673.57,2027-02-22,Active
SUB002660,ACC001057,Professional,4040.29,46767.78,2026-01-21,Paused
SUB002661,ACC001897,Starter,162.47,1786.82,2026-10-31,Active
SUB002662,ACC001893,Enterprise,8686.32,100555.34,2026-05-01,Paused
SUB002663,ACC001325,Enterprise,35116.33,411566.49,2027-05-04,Active
SUB002664,ACC000092,Enterprise,10375.93,120900.47,2027-04-13,Active
SUB002665,ACC001157,Starter,423.33,4589.45,2026-07-27,Active
SUB002666,ACC001043,Enterprise,19157.55,228562.37,2027-01-22,Active
SUB002667,ACC002232,Professional,3702.07,43329.07,2026-11-15,Active
SUB002668,ACC002401,Enterprise,,150657.61,2026-08-10,Active
SUB002669,ACC002300,Enterprise,34005.2,400796.8,2027-03-30,Active
SUB002670,ACC002622,Professional,2314.13,24216.45,2026-02-24,Cancelled
SUB002671,ACC001005,Enterprise,,269123.09,2026-09-29,Active
SUB002672,ACC001724,Growth,862.79,8928.49,2026-05-16,Active
SUB002673,ACC000873,Professional,2561.09,29993.99,2026-08-26,Active
SUB002674,ACC001786,Growth,687.03,8168.63,2026-10-11,Active
SUB002675,ACC002749,Growth,1215.22,12540.84,2026-04-24,Cancelled
SUB002676,ACC002458,Professional,,73070.99,2026-09-19,Active
SUB002677,ACC001494,Enterprise,44542.41,477448.1,2026-11-02,Active
SUB002678,ACC001684,Growth,644.48,7584.42,2026-09-10,Active
SUB002679,ACC001845,Professional,3279.39,38187.19,2026-11-30,Active
SUB002680,ACC000776,Enterprise,45497.04,470285.52,2026-02-25,Cancelled
SUB002681,ACC001679,Enterprise,23858.24,252014.35,2027-03-04,Active
SUB002682,ACC000725,Enterprise,26033.55,272569.85,2026-09-20,Active
SUB002683,ACC000072,Enterprise,12885.91,153753.25,2026-08-04,Trial
SUB002684,ACC001612,Professional,7236.7,79604.78,2026-12-05,Active
SUB002685,ACC001033,Enterprise,40929.85,420101.41,2026-07-11,Trial
SUB002686,ACC000299,Professional,4338.69,50777.73,2026-05-22,Active
SUB002687,ACC000648,Enterprise,34970.28,385484.88,2026-08-23,Active
SUB002688,ACC000203,Enterprise,33997.55,401877.55,2026-08-01,Trial
SUB002689,ACC002894,Professional,4678.85,51823.64,2026-12-06,Active
SUB002690,ACC001458,Growth,1331.34,14527.0,2026-03-19,Paused
SUB002691,ACC000480,Professional,4808.13,55743.8,2027-04-10,Active
SUB002692,ACC000190,Professional,5824.93,60713.39,2027-02-17,Active
SUB002693,ACC000887,Growth,1993.83,22681.17,2026-12-24,Active
SUB002694,ACC000948,Growth,917.27,10704.8,2027-01-03,Active
SUB002695,ACC001790,Enterprise,26667.75,302550.26,2026-07-03,Cancelled
SUB002696,ACC001623,Growth,877.45,9563.62,2026-12-19,Active
SUB002697,ACC000458,Growth,502.84,5416.19,2026-04-11,Cancelled
SUB002698,ACC000165,Starter,210.56,2451.89,2026-06-18,Paused
SUB002699,ACC000181,Professional,4549.17,46431.52,2027-06-20,Active
SUB002700,ACC002187,Enterprise,41001.05,487197.32,2026-06-19,Paused
SUB002701,ACC000781,Growth,,8290.98,2026-08-03,Trial
SUB002702,ACC002890,Enterprise,26767.54,278710.17,2026-05-05,Paused
SUB002703,ACC001857,Growth,780.92,8980.17,2026-10-30,Active
SUB002704,ACC000492,Enterprise,17749.14,202532.83,2026-02-07,Cancelled
SUB002705,ACC001446,Professional,2143.03,22908.34,2026-01-26,Active
SUB002706,ACC000091,Growth,1138.6,11729.4,2026-03-03,Paused
SUB002707,ACC001527,Professional,7060.64,84335.01,2026-07-23,Active
SUB002708,ACC000802,Growth,1657.7,17016.3,2026-01-14,Paused
SUB002709,ACC002947,Enterprise,7649.58,86063.16,2027-05-18,Active
SUB002710,ACC002113,Enterprise,-23876.64,270616.4,2027-07-04,Active
SUB002711,ACC002587,Starter,150.88,1568.8,2027-01-01,Active
SUB002712,ACC001212,Starter,226.7,2524.81,2026-01-28,Paused
SUB002713,ACC001083,Enterprise,45085.75,471976.72,2026-06-19,Paused
SUB002714,ACC001763,Professional,5705.88,61773.96,2026-08-06,Active
SUB002715,ACC000439,Growth,1293.7,13406.85,2026-06-09,Paused
SUB002716,ACC000610,Professional,-2680.59,31067.72,2026-09-15,Active
SUB002717,ACC000355,Growth,1917.91,22720.6,2026-10-31,Active
SUB002718,ACC000638,Enterprise,9695.08,111025.02,2026-07-08,Active
SUB002719,ACC000966,Professional,-2688.35,30391.1,2026-08-29,Active
SUB002720,ACC000906,Professional,5592.1,59115.69,2027-03-25,Active
SUB002721,ACC002696,Enterprise,27743.24,320092.62,2027-04-06,Active
SUB002722,ACC000859,Starter,445.15,5120.94,2026-11-04,Active
SUB002723,ACC002467,Starter,305.04,3324.13,2026-09-23,Active
SUB002724,ACC002115,Starter,331.38,3555.66,2026-11-08,Active
SUB002725,ACC000814,Growth,,18748.98,2026-11-19,Active
SUB002726,ACC001929,Professional,6788.57,75486.73,2026-11-27,Active
SUB002727,ACC000418,Enterprise,39194.05,403290.09,2026-07-28,Trial
SUB002728,ACC001651,Growth,1436.66,15252.51,2026-08-04,Trial
SUB002729,ACC001219,Professional,3542.38,38560.99,2026-12-08,Active
SUB002730,ACC002614,Growth,1201.08,13629.07,2027-01-02,Active
SUB002731,ACC002849,Professional,,70102.03,2026-10-05,Active
SUB002732,ACC001941,Growth,611.42,6346.62,2027-05-30,Active
SUB002733,ACC000212,Growth,570.83,6699.41,2027-01-06,Active
SUB002734,ACC000889,Growth,1136.83,12997.89,2027-02-23,Active
SUB002735,ACC001262,Professional,6462.85,72851.09,2026-03-19,Paused
SUB002736,ACC000357,Starter,124.44,1454.76,2026-04-24,Paused
SUB002737,ACC000641,Professional,6937.6,76602.52,2027-01-15,Active
SUB002738,ACC001398,Growth,1419.07,16681.67,2026-03-18,Paused
SUB002739,ACC000938,Enterprise,12454.1,142864.58,2027-04-19,Active
SUB002740,ACC001089,Growth,-1964.4,20629.55,2027-01-14,Active
SUB002741,ACC001591,Enterprise,49713.47,542828.8,2026-07-21,Active
SUB002742,ACC000649,Growth,1397.73,15057.39,2027-02-14,Active
SUB002743,ACC001788,Professional,6477.17,73104.8,2027-03-12,Active
SUB002744,ACC000772,Growth,1849.34,21646.65,2026-07-06,Paused
SUB002745,ACC002001,Starter,220.46,2508.92,2026-07-10,Trial
SUB002746,ACC002064,Growth,1116.08,12412.72,2026-08-20,Active
SUB002747,ACC001969,Enterprise,14984.89,172491.05,2027-02-14,Active
SUB002748,ACC002468,Professional,5996.83,69675.85,2026-07-10,Trial
SUB002749,ACC000466,Professional,2073.39,21773.3,2026-05-31,Cancelled
SUB002750,ACC000274,Professional,3630.64,38307.87,2026-05-07,Cancelled
SUB002751,ACC001761,Growth,1095.49,11694.78,2026-04-16,Paused
SUB002752,ACC000148,Professional,6610.55,74796.91,2027-06-11,Active
SUB002753,ACC001895,Professional,7400.6,77844.53,2026-04-19,Cancelled
SUB002754,ACC002451,Growth,702.81,8276.3,2026-06-15,Paused
SUB002755,ACC002325,Professional,4854.66,52718.41,2027-06-10,Active
SUB002756,ACC000836,Growth,628.07,6763.08,2026-10-31,Active
SUB002757,ACC000047,Enterprise,13296.29,151116.0,2027-06-19,Active
SUB002758,ACC002125,Growth,1280.41,15048.96,2026-09-12,Active
SUB002759,ACC000990,Enterprise,20988.92,223351.83,2027-02-10,Active
SUB002760,ACC001040,Growth,789.14,8847.88,2027-01-04,Active
SUB002761,ACC002915,Enterprise,43629.28,459731.58,2026-03-10,Paused
SUB002762,ACC001745,Professional,7021.86,81876.4,2026-05-06,Paused
SUB002763,ACC002787,Professional,5184.9,57867.52,2026-11-26,Active
SUB002764,ACC002272,Growth,-1795.92,19125.35,2026-07-13,Active
SUB002765,ACC002121,Growth,1621.76,19253.16,2026-11-07,Active
SUB002766,ACC000149,Starter,398.66,4082.35,2026-03-21,Cancelled
SUB002767,ACC002086,Starter,180.27,1895.24,2026-07-22,Trial
SUB002768,ACC000820,Enterprise,,496326.26,2027-05-16,Active
SUB002769,ACC002412,Enterprise,33795.64,384441.25,2027-03-15,Active
SUB002770,ACC002802,Growth,845.58,8656.87,2026-05-30,Paused
SUB002771,ACC001514,Starter,455.48,5170.58,2026-07-16,Trial
SUB002772,ACC000670,Professional,-4908.83,56826.47,2026-09-12,Active
SUB002773,ACC002939,Growth,1373.33,14913.31,2027-01-03,Active
SUB002774,ACC000931,Starter,220.21,2365.77,2026-12-05,Active
SUB002775,ACC002543,Professional,6659.97,70827.86,2026-02-10,Paused
SUB002776,ACC001227,Starter,278.13,3326.89,2027-01-02,Active
SUB002777,ACC002672,Growth,1022.57,12111.28,2026-12-19,Active
SUB002778,ACC000100,Starter,199.37,2203.17,2026-10-21,Active
SUB002779,ACC000377,Starter,105.89,1185.65,2026-10-31,Active
SUB002780,ACC002490,Enterprise,10281.16,115438.42,2026-03-27,Paused
SUB002781,ACC002755,Professional,6699.42,72755.55,2026-10-04,Active
SUB002782,ACC002088,Growth,1121.43,11823.34,2026-02-09,Active
SUB002783,ACC002590,Professional,4402.82,46964.69,2027-06-11,Active
SUB002784,ACC002112,Starter,267.49,2837.06,2026-10-09,Active
SUB002785,ACC002149,Professional,3169.6,36949.71,2026-07-11,Trial
SUB002786,ACC000976,Enterprise,45039.73,487558.79,2026-01-21,Paused
SUB002787,ACC001752,Growth,,10629.6,2027-02-09,Active
SUB002788,ACC002433,Professional,,21706.69,2026-11-12,Active
SUB002789,ACC000472,Professional,3532.52,40299.81,2026-10-15,Active
SUB002790,ACC001918,Growth,1936.58,22282.74,2026-07-19,Trial
SUB002791,ACC000651,Professional,2470.96,25696.21,2026-07-20,Trial
SUB002792,ACC000494,Professional,3955.45,45138.32,2027-01-17,Active
SUB002793,ACC000666,Growth,1682.05,17782.45,2026-05-06,Cancelled
SUB002794,ACC001732,Enterprise,23256.93,243464.07,2026-10-22,Active
SUB002795,ACC002227,Professional,6336.26,68474.32,2026-11-26,Active
SUB002796,ACC001327,Professional,3099.68,34113.84,2026-02-04,Active
SUB002797,ACC001268,Professional,3646.65,41125.93,2026-07-16,Trial
SUB002798,ACC000057,Enterprise,37176.79,435398.99,2026-06-18,Paused
SUB002799,ACC000373,Growth,624.81,7218.53,2026-11-08,Active
SUB002800,ACC002162,Starter,105.0,1086.23,2026-05-22,Paused
SUB002801,ACC001949,Professional,2048.19,23916.66,2027-02-25,Active
SUB002802,ACC000453,Enterprise,24027.08,254447.86,2027-07-01,Active
SUB002803,ACC001565,Growth,,14470.98,2026-07-08,Trial
SUB002804,ACC001778,Professional,4145.91,48942.23,2027-06-30,Active
SUB002805,ACC002994,Professional,2469.31,28926.33,2026-07-27,Active
SUB002806,ACC000403,Enterprise,21093.72,219731.97,2026-07-09,Trial
SUB002807,ACC000750,Starter,319.29,3640.84,2026-01-26,Cancelled
SUB002808,ACC002252,Professional,4192.61,46234.26,2027-01-05,Active
SUB002809,ACC002245,Starter,441.41,4513.57,2026-10-28,Active
SUB002810,ACC002302,Professional,2269.17,26868.06,2026-06-20,Cancelled
SUB002811,ACC002060,Professional,4284.91,44452.31,2026-04-05,Cancelled
SUB002812,ACC002287,Professional,5522.42,65809.69,2026-12-21,Active
SUB002813,ACC000142,Growth,1340.06,15091.84,2026-01-15,Paused
SUB002814,ACC001632,Professional,2905.76,30440.72,2026-01-27,Active
SUB002815,ACC000022,Enterprise,46815.15,480920.96,2026-07-24,Trial
SUB002816,ACC001849,Enterprise,10942.1,123174.53,2026-05-14,Cancelled
SUB002817,ACC000676,Professional,6262.4,69747.36,2026-11-28,Active
SUB002818,ACC000099,Enterprise,9119.35,102194.9,2026-03-05,Active
SUB002819,ACC002089,Growth,1941.89,23177.85,2027-06-04,Active
SUB002820,ACC002782,Enterprise,12583.8,141176.45,2026-09-30,Active
SUB002821,ACC002666,Starter,476.26,5483.11,2027-01-24,Active
SUB002822,ACC002122,Professional,5003.07,53645.52,2026-01-27,Paused
SUB002823,ACC001166,Professional,2685.38,27783.23,2026-11-07,Active
SUB002824,ACC002445,Growth,727.99,8611.09,2026-12-16,Active
SUB002825,ACC000808,Enterprise,-25815.14,283900.99,2026-11-17,Active
SUB002826,ACC001947,Professional,4632.26,50788.1,2026-08-12,Active
SUB002827,ACC001427,Professional,5971.38,62055.53,2026-12-12,Active
SUB002828,ACC000803,Professional,6224.06,69292.82,2026-05-05,Paused
SUB002829,ACC002428,Professional,2663.26,30412.49,2027-01-22,Active
SUB002830,ACC002526,Professional,2148.84,21977.56,2027-02-10,Active
SUB002831,ACC000068,Growth,1548.72,16931.3,2026-05-23,Cancelled
SUB002832,ACC001432,Enterprise,31834.86,326480.73,2026-08-20,Active
SUB002833,ACC001668,Professional,2445.15,27062.79,2027-01-05,Active
SUB002834,ACC000732,Professional,,41270.04,2027-04-26,Active
SUB002835,ACC000496,Professional,6594.17,73843.72,2026-07-06,Cancelled
SUB002836,ACC002402,Professional,6955.26,80137.82,2026-09-11,Active
SUB002837,ACC001996,Professional,4388.9,51969.58,2026-08-09,Active
SUB002838,ACC001936,Enterprise,9914.07,110809.67,2026-04-10,Paused
SUB002839,ACC001254,Enterprise,26782.0,295933.01,2027-05-14,Active
SUB002840,ACC001840,Enterprise,20778.46,242372.07,2027-01-20,Active
SUB002841,ACC000899,Enterprise,32183.01,375041.24,2027-07-05,Active
SUB002842,ACC000810,Enterprise,45930.6,527992.35,2026-07-10,Trial
SUB002843,ACC001046,Professional,6540.59,74251.38,2027-01-03,Active
SUB002844,ACC000580,Starter,444.77,5103.32,2026-09-04,Active
SUB002845,ACC001470,Growth,640.56,7518.28,2026-07-16,Active
SUB002846,ACC000140,Starter,411.7,4378.99,2026-07-11,Trial
SUB002847,ACC002816,Starter,490.01,5114.31,2027-04-27,Active
SUB002848,ACC001812,Professional,4070.5,43863.68,2026-09-21,Active
SUB002849,ACC001630,Professional,3144.84,33345.03,2026-03-06,Cancelled
SUB002850,ACC002797,Growth,1547.84,18354.44,2026-09-06,Active
SUB002851,ACC000697,Growth,1276.2,14840.93,2027-01-06,Active
SUB002852,ACC001342,Professional,7488.02,88398.64,2027-06-21,Active
SUB002853,ACC002431,Professional,2049.93,21156.95,2027-05-03,Active
SUB002854,ACC000441,Enterprise,24346.79,286240.5,2026-10-05,Active
SUB002855,ACC000437,Enterprise,34155.45,367471.01,2027-01-10,Active
SUB002856,ACC000350,Starter,426.81,4636.96,2027-02-14,Active
SUB002857,ACC000997,Professional,6786.41,71906.4,2026-02-20,Cancelled
SUB002858,ACC002024,Professional,6020.39,62489.46,2026-11-08,Active
SUB002859,ACC002377,Growth,1781.79,19255.72,2026-09-25,Active
SUB002860,ACC000753,Enterprise,15229.47,165874.98,2026-12-07,Active
SUB002861,ACC000606,Starter,479.07,5408.32,2026-09-05,Active
SUB002862,ACC002513,Professional,2816.29,32604.57,2027-03-29,Active
SUB002863,ACC002856,Professional,5810.0,68709.35,2027-03-27,Active
SUB002864,ACC001302,Professional,4488.41,53283.83,2026-09-30,Active
SUB002865,ACC001273,Professional,6250.7,68113.79,2026-08-18,Active
SUB002866,ACC001073,Growth,1256.53,13712.84,2027-05-27,Active
SUB002867,ACC000109,Enterprise,43847.48,514203.18,2026-05-10,Paused
SUB002868,ACC002639,Professional,7442.31,81902.49,2026-07-09,Trial
SUB002869,ACC001388,Enterprise,31305.12,329732.71,2026-10-15,Active
SUB002870,ACC000502,Enterprise,9417.27,108152.97,2027-01-10,Active
SUB002871,ACC001257,Professional,2501.65,29061.31,2027-06-24,Active
SUB002872,ACC002372,Growth,860.46,9004.02,2027-01-19,Active
SUB002873,ACC001595,Growth,725.26,8126.42,2027-01-05,Active
SUB002874,ACC000844,Starter,350.93,3774.83,2026-02-25,Paused
SUB002875,ACC000119,Growth,1397.1,15902.19,2025-10-31,Active
SUB002876,ACC000035,Enterprise,,161069.0,2026-10-27,Active
SUB002877,ACC000633,Enterprise,23021.42,275667.42,2027-04-30,Active
SUB002878,ACC001141,Growth,1065.32,11183.38,2026-06-05,Cancelled
SUB002879,ACC001621,Professional,5598.46,64670.17,2027-01-19,Active
SUB002880,ACC000754,Professional,2863.17,29343.13,2026-08-13,Active
SUB002881,ACC002800,Growth,1582.92,16170.22,2025-08-07,Active
SUB002882,ACC001693,Professional,-4559.33,49343.02,2027-06-13,Active
SUB002883,ACC002406,Enterprise,38515.9,455357.71,2026-09-02,Active
SUB002884,ACC001985,Enterprise,27142.82,317512.29,2027-02-12,Active
SUB002885,ACC000509,Growth,1455.18,15667.88,2026-07-09,Trial
SUB002886,ACC001611,Growth,1334.9,13776.25,2027-03-09,Active
SUB002887,ACC001367,Growth,906.44,10078.67,2026-07-28,Active
SUB002888,ACC002265,Growth,1836.03,19904.04,2027-04-20,Active
SUB002889,ACC001722,Enterprise,,253534.32,2026-07-17,Trial
SUB002890,ACC000261,Professional,6317.28,73497.63,2027-05-08,Active
SUB002891,ACC001606,Professional,2622.4,27112.89,2027-06-23,Active
SUB002892,ACC001450,Growth,1940.39,21979.15,2027-03-30,Active
SUB002893,ACC001680,Starter,170.99,1744.91,2026-06-21,Cancelled
SUB002894,ACC000069,Starter,291.74,2981.69,2026-07-12,Trial
SUB002895,ACC000708,Growth,1077.55,12740.62,2026-04-17,Cancelled
SUB002896,ACC002983,Starter,408.96,4300.51,2026-12-18,Active
SUB002897,ACC001146,Professional,4757.86,50100.88,2026-02-21,Cancelled
SUB002898,ACC001603,Professional,,60544.2,2026-04-08,Cancelled
SUB002899,ACC000097,Growth,1386.56,15266.95,2027-02-19,Active
SUB002900,ACC001471,Professional,3682.17,43006.08,2027-07-05,Active
SUB002901,ACC001564,Growth,1130.36,11826.66,2026-10-08,Active
SUB002902,ACC001888,Professional,2930.02,31498.2,2026-11-25,Active
SUB002903,ACC001675,Starter,263.23,3110.56,2027-02-07,Active
SUB002904,ACC002220,Growth,924.2,9724.13,2027-01-17,Active
SUB002905,ACC002841,Professional,6714.86,77554.12,2027-03-14,Active
SUB002906,ACC002333,Growth,1136.35,11874.21,2026-07-13,Trial
SUB002907,ACC002627,Starter,475.31,5034.65,2027-07-01,Active
SUB002908,ACC000431,Enterprise,42264.89,478681.16,2027-01-31,Active
SUB002909,ACC000662,Growth,1850.47,19906.12,2026-07-13,Active
SUB002910,ACC002751,Growth,1857.71,21501.06,2027-01-12,Active
SUB002911,ACC001007,Professional,3545.41,41769.92,2027-03-24,Active
SUB002912,ACC000426,Professional,2488.7,26019.04,2026-09-23,Active
SUB002913,ACC000760,Professional,6297.34,70652.55,2026-07-22,Trial
SUB002914,ACC000851,Starter,494.76,5064.6,2027-05-25,Active
SUB002915,ACC000338,Enterprise,22546.31,256897.84,2026-08-30,Active
SUB002916,ACC000284,Starter,319.39,3335.34,2026-03-13,Paused
SUB002917,ACC001795,Professional,3748.46,39171.05,2027-04-17,Active
SUB002918,ACC002830,Professional,6326.43,69401.25,2026-06-09,Cancelled
SUB002919,ACC002866,Starter,361.18,4114.05,2026-05-28,Cancelled
SUB002920,ACC001320,Professional,3262.35,35622.42,2027-01-14,Active
SUB002921,ACC002873,Growth,1682.98,19065.99,2026-09-08,Active
SUB002922,ACC002254,Enterprise,10503.02,111743.09,2026-11-22,Active
SUB002923,ACC002499,Enterprise,48535.78,552652.1,2026-08-28,Active
SUB002924,ACC000312,Starter,139.54,1666.68,2027-05-29,Active
SUB002925,ACC002100,Professional,6960.04,71145.52,2026-07-26,Trial
SUB002926,ACC000146,Professional,2104.86,24290.5,2026-05-17,Paused
SUB002927,ACC001434,Enterprise,33631.65,392895.92,2027-01-11,Active
SUB002928,ACC002085,Enterprise,27394.38,306275.19,2027-05-01,Active
SUB002929,ACC000624,Enterprise,23696.91,269157.19,2026-08-25,Active
SUB002930,ACC000136,Enterprise,20800.81,248789.72,2026-07-29,Trial
SUB002931,ACC000944,Enterprise,11218.74,130653.04,2027-02-14,Active
SUB002932,ACC001831,Growth,919.4,10920.05,2027-05-04,Active
SUB002933,ACC000674,Enterprise,14915.26,172086.77,2027-07-01,Active
SUB002934,ACC001457,Professional,4043.04,42703.06,2026-10-16,Active
SUB002935,ACC002459,Starter,479.11,5141.28,2026-07-27,Trial
SUB002936,ACC001583,Professional,6520.55,74245.07,2027-05-18,Active
SUB002937,ACC001364,Starter,150.43,1674.03,2027-04-05,Active
SUB002938,ACC000124,Starter,356.6,3842.5,2026-04-18,Cancelled
SUB002939,ACC001842,Starter,495.26,5074.67,2026-09-22,Active
SUB002940,ACC000752,Growth,1782.28,20072.51,2026-06-20,Cancelled
SUB002941,ACC000058,Growth,1261.56,13763.66,2025-09-15,Active
SUB002942,ACC002329,Professional,2866.41,31486.08,2026-12-21,Active
SUB002943,ACC001174,Growth,1281.55,14593.74,2026-09-20,Active
SUB002944,ACC001777,Growth,1596.75,17007.06,2026-07-30,Active
SUB002945,ACC000644,Professional,7385.68,86417.43,2026-02-24,Paused
SUB002946,ACC002067,Growth,1572.73,17489.04,2026-02-19,Cancelled
SUB002947,ACC002065,Growth,819.9,9624.72,2027-04-19,Active
SUB002948,ACC002813,Enterprise,29410.62,333181.67,2026-02-19,Cancelled
SUB002949,ACC001674,Growth,587.02,6513.38,2026-09-08,Active
SUB002950,ACC002831,Growth,1442.9,15500.05,2026-02-05,Paused
