ticket_id,account_id,priority,issue_category,status,created_date,resolved_date,satisfaction_score
TKT0017644,ACC000652,Critical,Technical,In Progress,2025-09-10,,
TKT0017645,ACC002817,High,Billing,Open,2025-12-05,,
TKT0017646,ACC000967,High,General Inquiry,Open,2026-05-31,,
TKT0017647,ACC002278,Medium,Billing,Open,2025-04-09,,
TKT0017648,ACC002445,Critical,General Inquiry,Open,2024-11-04,,
TKT0017649,ACC000025,Low,Feature Request,In Progress,2025-02-08,,
TKT0017650,ACC002334,Medium,Billing,Resolved,2024-07-09,2024-07-15,3.0
TKT0017651,ACC001084,High,General Inquiry,Open,2025-11-14,,
TKT0017652,ACC001761,Medium,Feature Request,Open,2025-02-23,,
TKT0017653,ACC001812,Low,Bug,Resolved,2024-10-26,2024-11-07,5.0
TKT0017654,ACC002842,High,General Inquiry,Resolved,2025-09-09,2025-09-12,3.0
TKT0017655,ACC002687,High,Bug,In Progress,2025-08-04,,
TKT0017656,ACC002893,Low,Technical,Closed,2025-01-14,2025-02-09,1.0
TKT0017657,ACC002665,Medium,Feature Request,Resolved,2025-03-02,2025-03-08,4.0
TKT0017658,ACC002438,Medium,Bug,Open,2025-10-29,,
TKT0017659,ACC002936,Medium,Technical,Closed,2025-09-15,2025-09-19,5.0
TKT0017660,ACC000526,Low,Billing,In Progress,2024-10-04,,
TKT0017661,ACC001009,Medium,Billing,Closed,2026-01-21,2026-01-24,3.0
TKT0017662,ACC000321,Low,Bug,Resolved,2026-03-17,2026-03-26,2.0
TKT0017663,ACC001758,Medium,Bug,Resolved,2026-04-24,2026-04-29,5.0
TKT0017664,ACC001849,Low,Bug,Closed,2026-02-07,2026-03-02,4.0
TKT0017665,ACC001448,Medium,Technical,Resolved,2024-10-28,2024-11-02,4.0
TKT0017666,ACC002085,Medium,General Inquiry,In Progress,2025-06-29,,
TKT0017667,ACC002836,Medium,Feature Request,Open,2025-07-13,,
TKT0017668,ACC001556,Low,General Inquiry,Resolved,2025-12-28,2026-01-20,2.0
TKT0017669,ACC002434,Low,Feature Request,Closed,2025-04-27,2025-05-21,3.0
TKT0017670,ACC001173,Medium,Feature Request,Open,2024-11-05,,
TKT0017671,ACC001100,High,Feature Request,In Progress,2025-09-29,,
TKT0017672,ACC000099,Medium,Feature Request,In Progress,2027-04-28,,
TKT0017673,ACC000419,Critical,General Inquiry,Resolved,2026-04-18,2026-04-18,2.0
TKT0017674,ACC002014,Low,Bug,Open,2025-11-16,,
TKT0017675,ACC000715,Critical,General Inquiry,In Progress,2026-04-30,,
TKT0017676,ACC000882,Medium,General Inquiry,Closed,2027-05-27,2025-12-26,4.0
TKT0017677,ACC001065,Medium,Technical,Closed,2026-03-19,2026-03-23,2.0
TKT0017678,ACC001226,Low,Billing,Closed,2025-04-02,2025-04-16,3.0
TKT0017679,ACC001506,Medium,General Inquiry,Closed,2025-07-18,2025-07-24,2.0
TKT0017680,ACC001252,High,Bug,In Progress,2025-11-12,,
TKT0017681,ACC002061,Medium,General Inquiry,Closed,2025-03-30,2025-04-02,4.0
TKT0017682,ACC002366,Medium,Bug,Open,2026-07-04,,
TKT0017683,ACC001568,Medium,Bug,Closed,2024-11-14,2024-11-17,5.0
TKT0017684,ACC001420,Medium,Feature Request,Resolved,2025-12-13,2025-12-20,4.0
TKT0017685,ACC002192,Low,Billing,In Progress,2025-10-03,,
TKT0017686,ACC001966,Low,Bug,Resolved,2024-12-20,2025-01-08,3.0
TKT0017687,ACC001672,High,General Inquiry,Resolved,2026-03-29,2026-03-31,3.0
TKT0017688,ACC001912,High,General Inquiry,Open,2025-09-03,,
TKT0017689,ACC002893,Critical,General Inquiry,In Progress,2025-08-21,,
TKT0017690,ACC001381,Low,Bug,Resolved,2025-08-11,2025-08-25,3.0
TKT0017691,ACC001285,Low,Technical,Resolved,2024-09-19,2024-10-02,2.0
TKT0017692,ACC002313,High,Bug,Resolved,2026-06-08,2026-06-11,3.0
TKT0017693,ACC002289,High,Bug,Open,2025-09-19,,
TKT0017694,ACC001771,Medium,Feature Request,In Progress,2026-06-17,,
TKT0017695,ACC002704,Low,Billing,Open,2024-12-09,,
TKT0017696,ACC002665,Medium,Bug,Closed,2026-02-27,2026-03-06,3.0
TKT0017697,ACC001125,High,Bug,Open,2024-10-01,,
TKT0017698,ACC002132,Low,Bug,Resolved,2025-07-31,2025-08-25,5.0
TKT0017699,ACC002142,Medium,General Inquiry,Resolved,2024-08-17,2024-08-23,3.0
TKT0017700,ACC002304,Medium,Technical,Resolved,2025-07-28,2025-08-02,5.0
TKT0017701,ACC001922,Low,Bug,Resolved,2025-11-12,2025-12-07,3.0
TKT0017702,ACC002157,Medium,Technical,Resolved,2026-03-27,2026-03-30,2.0
TKT0017703,ACC000739,Medium,Billing,Open,2027-01-30,,
TKT0017704,ACC002350,Medium,Bug,Resolved,2026-01-16,2026-01-21,3.0
TKT0017705,ACC001782,Medium,General Inquiry,Resolved,2026-03-25,2026-04-01,3.0
TKT0017706,ACC001837,High,Billing,In Progress,2025-07-06,,
TKT0017707,ACC002708,High,Bug,Resolved,2026-06-15,2026-06-17,4.0
TKT0017708,ACC000305,High,Feature Request,Closed,2025-02-08,2025-02-11,2.0
TKT0017709,ACC001111,Low,Feature Request,In Progress,2024-09-16,,
TKT0017710,ACC001643,High,General Inquiry,Resolved,2025-07-13,2025-07-16,1.0
TKT0017711,ACC000095,Medium,Technical,In Progress,2025-03-06,,
TKT0017712,ACC001728,High,Feature Request,Resolved,2025-09-08,2025-09-11,5.0
TKT0017713,ACC000824,Low,Feature Request,Open,2025-07-13,,
TKT0017714,ACC002641,Low,Billing,Open,2025-11-19,,
TKT0017715,ACC001458,Medium,Bug,Resolved,2024-10-15,2024-10-22,1.0
TKT0017716,ACC001828,Low,Feature Request,Open,2025-10-08,,
TKT0017717,ACC002453,Medium,Feature Request,In Progress,2025-07-07,,
TKT0017718,ACC000901,Medium,General Inquiry,Resolved,2025-07-20,2025-07-25,1.0
TKT0017719,ACC002074,Medium,General Inquiry,In Progress,2025-03-02,,
TKT0017720,ACC002102,High,Feature Request,In Progress,2024-12-20,,
TKT0017721,ACC001231,Low,General Inquiry,Closed,2026-02-08,2026-03-04,5.0
TKT0017722,ACC000066,Low,Billing,Closed,2025-02-27,2025-03-09,2.0
TKT0017723,ACC000911,Medium,Technical,Open,2025-11-13,,
TKT0017724,ACC002578,Medium,Technical,In Progress,2024-08-13,,
TKT0017725,ACC001120,Medium,Billing,Resolved,2025-02-24,2025-03-01,3.0
TKT0017726,ACC002756,Medium,Bug,Open,2024-11-17,,
TKT0017727,ACC002258,Low,Technical,Open,2026-06-08,,
TKT0017728,ACC000237,Low,Technical,Closed,2025-11-30,2025-12-28,3.0
TKT0017729,ACC000035,Low,Feature Request,Resolved,2025-11-19,2025-12-02,2.0
TKT0017730,ACC002488,Critical,Feature Request,Resolved,2024-10-11,2024-10-11,3.0
TKT0017731,ACC000075,Low,Technical,Resolved,2026-06-18,2026-07-06,4.0
TKT0017732,ACC002673,Low,Technical,Open,2024-10-10,,
TKT0017733,ACC001631,Medium,Technical,Resolved,2025-11-21,2025-11-28,4.0
TKT0017734,ACC000272,High,Bug,Resolved,2026-01-07,2026-01-08,1.0
TKT0017735,ACC000768,Medium,Billing,Open,2024-10-24,,
TKT0017736,ACC002428,Low,Feature Request,Resolved,2026-01-22,2026-02-21,2.0
TKT0017737,ACC001957,Medium,Billing,In Progress,2026-06-10,,
TKT0017738,ACC001732,High,Billing,Resolved,2025-02-11,2025-02-13,1.0
TKT0017739,ACC001150,High,General Inquiry,Closed,2025-08-09,2025-08-11,3.0
TKT0017740,ACC000810,Medium,Billing,Closed,2026-04-25,2026-04-28,5.0
TKT0017741,ACC001521,Low,Billing,Closed,2026-06-04,2026-06-12,5.0
TKT0017742,ACC000029,Low,Bug,In Progress,2025-09-16,,
TKT0017743,ACC001371,Medium,Feature Request,Resolved,2025-01-23,2025-01-28,1.0
TKT0017744,ACC001520,Critical,Feature Request,Open,2024-07-31,,
TKT0017745,ACC002302,Medium,Feature Request,In Progress,2024-12-31,,
TKT0017746,ACC001697,Medium,General Inquiry,Open,2025-10-17,,
TKT0017747,ACC002830,High,General Inquiry,Resolved,2025-09-01,2025-09-04,5.0
TKT0017748,ACC001430,High,Billing,In Progress,2025-03-04,,
TKT0017749,ACC000714,High,General Inquiry,Open,2025-12-07,,
TKT0017750,ACC000047,Medium,General Inquiry,Closed,2025-02-06,2025-02-13,1.0
TKT0017751,ACC000386,Medium,General Inquiry,Resolved,2024-11-21,2024-11-25,3.0
TKT0017752,ACC001465,Low,Billing,Closed,2025-07-13,2025-07-31,1.0
TKT0017753,ACC001139,Medium,General Inquiry,Open,2025-04-23,,
TKT0017754,ACC002307,High,Bug,Closed,2025-04-20,2025-04-23,5.0
TKT0017755,ACC002307,Medium,Bug,Resolved,2026-05-13,2026-05-19,1.0
TKT0017756,ACC001538,Medium,Billing,In Progress,2025-04-05,,
TKT0017757,ACC001603,Low,Bug,In Progress,2025-05-12,,
TKT0017758,ACC001949,Critical,Bug,Closed,2024-11-21,2024-11-21,
TKT0017759,ACC001841,High,General Inquiry,Closed,2026-06-12,2026-06-13,1.0
TKT0017760,ACC002114,Critical,Feature Request,In Progress,2026-03-10,,
TKT0017761,ACC000758,High,Feature Request,In Progress,2024-12-27,,
TKT0017762,ACC002159,High,Technical,Closed,2026-07-04,2026-07-06,4.0
TKT0017763,ACC002899,Medium,Bug,Resolved,2026-02-06,2026-02-13,4.0
TKT0017764,ACC000432,Low,Feature Request,Resolved,2025-06-01,2025-06-13,2.0
TKT0017765,ACC002205,Medium,Feature Request,Open,2025-12-10,,
TKT0017766,ACC001149,Medium,General Inquiry,Resolved,2024-07-07,2024-07-10,5.0
TKT0017767,ACC002877,Low,Bug,Resolved,2026-05-10,2026-05-26,3.0
TKT0017768,ACC001451,Low,Bug,Resolved,2024-11-24,2024-12-23,1.0
TKT0017769,ACC000119,Medium,Technical,Resolved,2024-08-16,2024-08-21,1.0
TKT0017770,ACC001305,High,Bug,Open,2026-03-15,,
TKT0017771,ACC001904,Medium,Technical,Closed,2024-07-16,2024-07-19,1.0
TKT0017772,ACC001528,Low,Billing,In Progress,2025-09-29,,
TKT0017773,ACC002122,Critical,Bug,Open,2025-08-24,,
TKT0017774,ACC000297,Low,Technical,Closed,2025-01-26,2025-02-07,4.0
TKT0017775,ACC001708,Critical,Feature Request,In Progress,2025-02-19,,
TKT0017776,ACC000285,Low,Technical,Open,2025-11-22,,
TKT0017777,ACC002097,Low,Bug,Open,2025-03-20,,
TKT0017778,ACC001416,Critical,Billing,Resolved,2026-03-07,2026-03-08,1.0
TKT0017779,ACC001434,Medium,Technical,Resolved,2025-10-15,2025-10-20,5.0
TKT0017780,ACC001028,Low,General Inquiry,Resolved,2024-09-21,2024-10-06,2.0
TKT0017781,ACC002934,Medium,Feature Request,Resolved,2025-12-03,2025-12-06,2.0
TKT0017782,ACC002217,Low,Bug,In Progress,2026-04-20,,
TKT0017783,ACC000988,Low,Billing,Open,2025-03-06,,
TKT0017784,ACC002638,Low,Billing,Open,2025-12-10,,
TKT0017785,ACC000205,Critical,Bug,Closed,2026-05-26,2026-05-27,3.0
TKT0017786,ACC000029,Low,Feature Request,Closed,2025-01-15,2025-01-25,2.0
TKT0017787,ACC002807,Medium,General Inquiry,In Progress,2025-06-07,,
TKT0017788,ACC002436,Medium,Technical,Resolved,2025-08-03,2025-08-10,
TKT0017789,ACC001393,High,General Inquiry,Open,2025-12-28,,
TKT0017790,ACC002980,Medium,Feature Request,Open,2026-02-09,,
TKT0017791,ACC002189,High,Bug,Resolved,2026-06-07,2026-06-09,2.0
TKT0017792,ACC002429,High,Bug,Open,2025-04-11,,
TKT0017793,ACC000217,Medium,Technical,Closed,2026-05-11,2026-05-18,2.0
TKT0017794,ACC002632,Low,Bug,Open,2025-05-23,,
TKT0017795,ACC000764,Low,Bug,Resolved,2026-02-24,2026-03-18,2.0
TKT0017796,ACC000041,Medium,Technical,Open,2024-10-29,,
TKT0017797,ACC002413,Low,Feature Request,Resolved,2025-12-08,2025-12-16,5.0
TKT0017798,ACC000390,Low,Billing,Closed,2025-09-27,2025-10-21,4.0
TKT0017799,ACC001045,Medium,Technical,Closed,2026-06-28,2026-07-03,4.0
TKT0017800,ACC000970,Low,General Inquiry,Closed,2026-01-09,2026-01-30,2.0
TKT0017801,ACC000151,High,Billing,In Progress,2025-03-01,,
TKT0017802,ACC001854,Low,Bug,Open,2025-08-24,,
TKT0017803,ACC002943,Low,Technical,Open,2024-11-12,,
TKT0017804,ACC002907,Medium,Billing,Closed,2025-03-22,2025-03-25,1.0
TKT0017805,ACC001407,Low,Technical,Closed,2025-08-20,2025-09-09,5.0
TKT0017806,ACC002371,Low,General Inquiry,In Progress,2025-05-12,,
TKT0017807,ACC002520,Medium,Technical,Closed,2024-07-07,2024-07-14,5.0
TKT0017808,ACC002360,Medium,Billing,Closed,2025-04-11,2025-04-18,1.0
TKT0017809,ACC001406,Medium,Billing,Open,2024-11-12,,
TKT0017810,ACC002548,High,Technical,Resolved,2025-09-12,2025-09-15,1.0
TKT0017811,ACC000916,Low,Feature Request,Resolved,2024-12-25,2025-01-15,4.0
TKT0017812,ACC000405,High,Billing,Resolved,2025-03-18,2025-03-20,3.0
TKT0017813,ACC000060,High,Technical,Closed,2025-11-22,2025-11-23,1.0
TKT0017814,ACC000317,Critical,Bug,Resolved,2024-10-29,2024-10-30,2.0
TKT0017815,ACC000321,Low,General Inquiry,Closed,2024-10-12,2024-10-19,2.0
TKT0017816,ACC002985,High,Technical,Resolved,2024-08-13,2024-08-14,1.0
TKT0017817,ACC000975,Medium,Technical,Open,2025-06-07,,
TKT0017818,ACC000991,Medium,Feature Request,Closed,2026-03-16,2026-03-21,2.0
TKT0017819,ACC001118,Low,Feature Request,Open,2025-04-05,,
TKT0017820,ACC001158,Critical,Bug,In Progress,2025-06-22,,
TKT0017821,ACC001684,Critical,Bug,In Progress,2025-11-12,,
TKT0017822,ACC001830,Medium,General Inquiry,Open,2024-07-21,,
TKT0017823,ACC001877,High,Bug,Resolved,2025-06-26,2025-06-27,1.0
TKT0017824,ACC001527,High,Billing,Closed,2025-09-19,2025-09-21,1.0
TKT0017825,ACC000385,Low,Billing,In Progress,2025-04-14,,
TKT0017826,ACC000481,High,Bug,In Progress,2025-07-26,,
TKT0017827,ACC000072,Low,Feature Request,Resolved,2025-05-14,2025-06-05,2.0
TKT0017828,ACC001084,Medium,Feature Request,Resolved,2026-05-22,2026-05-29,4.0
TKT0017829,ACC002168,Medium,Feature Request,Resolved,2025-05-27,2025-05-31,4.0
TKT0017830,ACC000082,Medium,Billing,Resolved,2024-07-24,2024-07-28,3.0
TKT0017831,ACC002624,Low,Bug,Resolved,2024-12-29,2025-01-11,5.0
TKT0017832,ACC000821,Low,Feature Request,Open,2025-02-22,,
TKT0017833,ACC000214,Medium,Billing,Resolved,2025-01-06,2025-01-13,1.0
TKT0017834,ACC002400,Medium,Billing,In Progress,2025-03-28,,
TKT0017835,ACC002284,Medium,Bug,Closed,2025-08-23,2025-08-27,4.0
TKT0017836,ACC002340,Critical,Technical,Open,2026-01-17,,
TKT0017837,ACC001628,High,Billing,Resolved,2025-04-25,2025-04-26,3.0
TKT0017838,ACC000114,Low,Feature Request,In Progress,2024-12-29,,
TKT0017839,ACC000339,Low,Billing,In Progress,2024-07-15,,
TKT0017840,ACC002393,Low,Technical,Open,2026-05-24,,
TKT0017841,ACC000741,Medium,Technical,Open,2025-02-22,,
TKT0017842,ACC000097,Critical,Billing,In Progress,2026-01-27,,
TKT0017843,ACC000010,Low,Bug,In Progress,2024-10-31,,
TKT0017844,ACC002424,Low,General Inquiry,In Progress,2025-06-10,,
TKT0017845,ACC000985,Medium,Billing,Resolved,2025-10-19,2025-10-26,3.0
TKT0017846,ACC001530,Low,Bug,Resolved,2025-03-12,2025-04-01,2.0
TKT0017847,ACC002669,High,Billing,Open,2024-07-31,,
TKT0017848,ACC002353,High,Billing,In Progress,2025-01-06,,
TKT0017849,ACC001328,Medium,Billing,Open,2025-02-12,,
TKT0017850,ACC002369,Medium,Bug,Open,2025-02-17,,
TKT0017851,ACC001538,High,General Inquiry,Resolved,2024-07-26,2024-07-29,5.0
TKT0017852,ACC000744,Medium,Bug,Resolved,2026-02-05,2026-02-10,4.0
TKT0017853,ACC002174,Medium,General Inquiry,Open,2024-11-18,,
TKT0017854,ACC000154,High,Bug,Open,2027-01-21,,
TKT0017855,ACC002407,High,Billing,Closed,2024-12-21,2024-12-24,3.0
TKT0017856,ACC002928,Medium,Bug,Closed,2025-10-29,2025-11-02,3.0
TKT0017857,ACC002128,Low,Technical,In Progress,2025-03-03,,
TKT0017858,ACC002533,High,Technical,In Progress,2024-09-26,,
TKT0017859,ACC001427,Medium,General Inquiry,In Progress,2025-10-19,,
TKT0017860,ACC001887,Critical,Technical,In Progress,2025-09-04,,
TKT0017861,ACC002844,Medium,Feature Request,Open,2024-09-01,,
TKT0017862,ACC000658,Medium,Feature Request,Resolved,2025-04-10,2025-04-17,2.0
TKT0017863,ACC000171,Medium,Bug,In Progress,2026-03-05,,
TKT0017864,ACC001461,Medium,Billing,Closed,2024-09-17,2024-09-20,2.0
TKT0017865,ACC002220,Critical,Billing,In Progress,2026-05-07,,
TKT0017866,ACC001941,Critical,Technical,Closed,2024-10-04,2024-10-04,4.0
TKT0017867,ACC000426,Low,Billing,In Progress,2026-06-27,,
TKT0017868,ACC002973,Medium,Technical,In Progress,2025-03-06,,
TKT0017869,ACC001054,Medium,Feature Request,Open,2025-11-19,,
TKT0017870,ACC002078,Medium,Feature Request,Resolved,2026-01-23,2026-01-30,5.0
TKT0017871,ACC001550,Medium,Bug,Open,2026-02-02,,
TKT0017872,ACC001230,Medium,Technical,Closed,2026-03-15,2026-03-19,4.0
TKT0017873,ACC000385,High,General Inquiry,Resolved,2026-02-07,2026-02-10,2.0
TKT0017874,ACC001683,Medium,Bug,Resolved,2026-05-02,2026-05-08,2.0
TKT0017875,ACC000164,Low,Bug,Open,2025-09-05,,
TKT0017876,ACC002033,Low,Feature Request,Resolved,2025-07-14,2025-07-30,1.0
TKT0017877,ACC001284,High,Bug,In Progress,2026-07-27,,
TKT0017878,ACC001948,Medium,Bug,Resolved,2024-08-01,2024-08-05,5.0
TKT0017879,ACC002582,Medium,Technical,In Progress,2026-04-15,,
TKT0017880,ACC001444,Low,Bug,Open,2024-07-30,,
TKT0017881,ACC001118,Low,Technical,Closed,2025-02-20,2025-03-08,1.0
TKT0017882,ACC000080,Medium,Feature Request,Open,2025-06-24,,
TKT0017883,ACC001416,Low,Bug,In Progress,2027-05-30,,
TKT0017884,ACC000169,Medium,Bug,Resolved,2026-04-18,2026-04-23,5.0
TKT0017885,ACC000403,Low,Technical,Closed,2025-06-17,2025-07-02,4.0
TKT0017886,ACC002832,Critical,General Inquiry,Closed,2026-02-18,2026-02-18,4.0
TKT0017887,ACC000083,High,Bug,Open,2024-08-13,,
TKT0017888,ACC002948,Low,Billing,Resolved,2026-07-16,2026-04-23,3.0
TKT0017889,ACC001530,Low,Bug,Resolved,2024-09-05,2024-09-30,1.0
TKT0017890,ACC002985,Low,Feature Request,Resolved,2025-08-23,2025-09-02,4.0
TKT0017891,ACC002682,Low,Feature Request,Resolved,2025-08-15,2025-09-06,5.0
TKT0017892,ACC000789,Medium,Billing,Resolved,2025-02-01,2025-02-07,3.0
TKT0017893,ACC000500,High,Technical,Resolved,2025-08-17,2025-08-20,3.0
TKT0017894,ACC001910,Medium,Feature Request,Open,2026-02-18,,
TKT0017895,ACC002368,Low,Bug,Open,2025-06-05,,
TKT0017896,ACC001171,Low,Feature Request,In Progress,2024-12-10,,
TKT0017897,ACC001266,Medium,General Inquiry,Open,2026-02-26,,
TKT0017898,ACC000813,High,Feature Request,Resolved,2024-10-25,2024-10-28,
TKT0017899,ACC001613,High,Bug,Open,2026-02-18,,
TKT0017900,ACC001339,Medium,Technical,Open,2025-11-30,,
TKT0017901,ACC000340,Critical,General Inquiry,Open,2024-09-23,,
TKT0017902,ACC001604,Low,Feature Request,Resolved,2025-01-02,2025-01-24,3.0
TKT0017903,ACC000630,Medium,Feature Request,In Progress,2024-07-13,,
TKT0017904,ACC002561,High,Technical,Closed,2025-10-09,2025-10-11,1.0
TKT0017905,ACC000400,Critical,General Inquiry,Open,2025-12-20,,
TKT0017906,ACC002194,Medium,Bug,Open,2025-11-21,,
TKT0017907,ACC001465,Medium,Billing,In Progress,2025-05-08,,
TKT0017908,ACC002760,Low,Bug,Resolved,2026-05-20,2026-05-28,1.0
TKT0017909,ACC002486,High,Billing,Closed,2025-03-04,2025-03-05,1.0
TKT0017910,ACC002907,Medium,General Inquiry,Resolved,2025-09-06,2025-09-10,2.0
TKT0017911,ACC002964,Medium,Feature Request,Open,2025-01-01,,
TKT0017912,ACC001110,Medium,Feature Request,Closed,2026-06-10,2026-06-17,1.0
TKT0017913,ACC000517,Critical,Feature Request,Resolved,2025-06-16,2025-06-16,2.0
TKT0017914,ACC001268,Low,Bug,Open,2025-11-22,,
TKT0017915,ACC002378,Medium,General Inquiry,Open,2025-12-23,,
TKT0017916,ACC001427,Low,Billing,Resolved,2026-03-20,2026-03-27,5.0
TKT0017917,ACC000153,Medium,Technical,In Progress,2025-12-22,,
TKT0017918,ACC002046,High,General Inquiry,Resolved,2025-07-18,2025-07-20,2.0
TKT0017919,ACC002555,Medium,Billing,Resolved,2025-12-30,2026-01-06,4.0
TKT0017920,ACC001904,Low,General Inquiry,Resolved,2025-03-30,2025-04-29,4.0
TKT0017921,ACC001460,High,Technical,In Progress,2025-03-05,,
TKT0017922,ACC000693,Medium,Bug,Resolved,2026-01-16,2026-01-23,2.0
TKT0017923,ACC001286,Low,Bug,In Progress,2026-03-17,,
TKT0017924,ACC001665,Low,Billing,Closed,2027-05-07,2026-02-07,
TKT0017925,ACC000503,High,Technical,Resolved,2025-07-20,2025-07-22,4.0
TKT0017926,ACC001713,Medium,Bug,Closed,2025-07-10,2025-07-13,2.0
TKT0017927,ACC001388,High,Technical,Resolved,2025-04-11,2025-04-14,5.0
TKT0017928,ACC002453,Low,General Inquiry,In Progress,2025-06-06,,
TKT0017929,ACC001217,Medium,Billing,Resolved,2025-01-02,2025-01-06,4.0
TKT0017930,ACC001211,Low,General Inquiry,Open,2024-12-17,,
TKT0017931,ACC000828,Medium,Billing,Resolved,2024-12-25,2024-12-28,5.0
TKT0017932,ACC001840,Low,Feature Request,Open,2025-12-24,,
TKT0017933,ACC000217,Low,Bug,In Progress,2024-12-06,,
TKT0017934,ACC001428,High,Technical,Resolved,2025-11-28,2025-11-30,1.0
TKT0017935,ACC000750,Medium,Bug,Resolved,2025-04-28,2025-05-05,1.0
TKT0017936,ACC000652,Low,Bug,Resolved,2026-05-31,2026-06-29,1.0
TKT0017937,ACC002838,High,Bug,In Progress,2026-06-21,,
TKT0017938,ACC000672,Medium,Billing,Resolved,2025-06-08,2025-06-12,4.0
TKT0017939,ACC001972,High,Billing,Open,2025-05-14,,
TKT0017940,ACC000571,Medium,Bug,Resolved,2025-01-02,2025-01-07,4.0
TKT0017941,ACC001124,Critical,Billing,Resolved,2025-07-03,2025-07-03,3.0
TKT0017942,ACC001298,High,Technical,Resolved,2025-02-03,2025-02-04,4.0
TKT0017943,ACC001366,High,Technical,Open,2027-02-10,,
TKT0017944,ACC001362,Medium,Technical,Resolved,2025-05-24,2025-05-28,1.0
TKT0017945,ACC001494,Medium,Feature Request,Resolved,2024-09-11,2024-09-14,5.0
TKT0017946,ACC002237,Critical,Billing,Closed,2025-09-25,2025-09-26,
TKT0017947,ACC000570,Low,Billing,In Progress,2025-12-24,,
TKT0017948,ACC002091,High,General Inquiry,Closed,2025-05-06,2025-05-08,1.0
TKT0017949,ACC000579,Medium,Technical,Resolved,2024-09-16,2024-09-21,5.0
TKT0017950,ACC000971,Medium,Feature Request,In Progress,2025-12-30,,
TKT0017951,ACC001784,Medium,General Inquiry,In Progress,2025-02-28,,
TKT0017952,ACC001545,Medium,Billing,Resolved,2025-07-17,2025-07-20,4.0
TKT0017953,ACC000937,Medium,Feature Request,Resolved,2025-04-08,2025-04-15,4.0
TKT0017954,ACC000289,Medium,General Inquiry,Open,2024-12-02,,
TKT0017955,ACC000653,Low,Technical,Open,2024-11-21,,
TKT0017956,ACC000139,High,Bug,Resolved,2024-11-30,2024-12-01,4.0
TKT0017957,ACC000182,High,General Inquiry,Resolved,2024-10-27,2024-10-29,5.0
TKT0017958,ACC002937,Medium,Technical,Resolved,2025-12-30,2026-01-03,5.0
TKT0017959,ACC001311,Medium,Technical,Resolved,2025-11-19,2025-11-26,4.0
TKT0017960,ACC001858,Medium,Bug,Closed,2024-12-15,2024-12-19,2.0
TKT0017961,ACC002253,Medium,Bug,Open,2025-09-01,,
TKT0017962,ACC002066,Medium,Feature Request,Resolved,2024-11-05,2024-11-10,5.0
TKT0017963,ACC001166,Low,Technical,Resolved,2024-09-20,2024-10-20,3.0
TKT0017964,ACC001240,Critical,Bug,Resolved,2025-05-25,2025-05-25,1.0
TKT0017965,ACC002036,Medium,Feature Request,Closed,2027-04-04,2025-07-06,2.0
TKT0017966,ACC000896,Medium,Billing,Resolved,2026-04-09,2026-04-12,2.0
TKT0017967,ACC000912,Medium,Feature Request,Resolved,2025-01-18,2025-01-21,1.0
TKT0017968,ACC000039,Low,Bug,Resolved,2025-01-19,2025-02-09,4.0
TKT0017969,ACC002396,High,Technical,Closed,2024-09-30,2024-10-02,3.0
TKT0017970,ACC001665,Low,Feature Request,In Progress,2027-05-29,,
TKT0017971,ACC000359,Low,General Inquiry,Resolved,2025-07-06,2025-07-16,5.0
TKT0017972,ACC002925,High,General Inquiry,Closed,2025-12-24,2025-12-25,4.0
TKT0017973,ACC000206,Low,Billing,Open,2026-04-19,,
TKT0017974,ACC001828,Critical,Billing,In Progress,2024-11-05,,
