usage_id,account_id,login_count,active_users,api_calls,storage_used_gb,feature_usage_score,last_login
USG00039289,ACC001290,3517,140,40967,289.0,57.9,2026-06-13
USG00039290,ACC001400,126,17,2248,9.81,10.7,2026-04-26
USG00039291,ACC002986,19175,4055,-253154,225.0,92.6,2026-06-16
USG00039292,ACC000496,304,35,39610,52.0,47.7,2026-05-09
USG00039293,ACC001740,113,20,4256,4.79,16.0,2026-04-17
USG00039294,ACC000310,932,13,23319,84.0,62.9,2026-04-18
USG00039295,ACC000551,35,3,2473,7.66,12.4,2026-06-27
USG00039296,ACC001894,631,42,37226,74.0,51.6,2026-05-06
USG00039297,ACC000911,568,25,29749,19.0,41.0,2026-06-27
USG00039298,ACC002386,550,17,39174,17.0,44.4,2026-05-30
USG00039299,ACC001507,783,57,-44789,11.0,59.6,2026-05-11
USG00039300,ACC002687,1580,494,360030,323.0,52.0,2026-06-03
USG00039301,ACC000298,415,99,16153,27.0,38.7,2026-04-21
USG00039302,ACC002352,1244,370,22204,451.0,51.1,2026-06-09
USG00039303,ACC001498,793,89,30206,49.0,58.9,2026-04-07
USG00039304,ACC002465,15817,4404,1043870,3082.0,96.7,2026-04-08
USG00039305,ACC000431,18462,4919,2765969,3487.0,70.4,2026-04-11
USG00039306,ACC001683,769,24,47614,34.0,63.3,2026-06-17
USG00039307,ACC001813,776,61,16614,32.0,60.9,2026-04-28
USG00039308,ACC001895,845,72,332060,200.0,67.8,2026-06-13
USG00039309,ACC000873,35,6,2523,4.11,41.9,2026-06-07
USG00039310,ACC001814,60,2,3220,1.32,26.7,2026-04-19
USG00039311,ACC001456,102,19,2252,12.8,11.3,2026-05-01
USG00039312,ACC002498,10176,1810,3823623,3632.0,90.9,2026-05-17
USG00039313,ACC001969,765,35,5148,88.0,51.1,2026-06-22
USG00039314,ACC000167,919,82,30625,41.0,42.8,2026-06-15
USG00039315,ACC000728,993,97,24070,52.0,42.7,2026-04-23
USG00039316,ACC002750,538,394,390494,105.0,77.0,2026-04-20
USG00039317,ACC000154,3684,3179,1413191,3874.0,92.2,2026-07-05
USG00039318,ACC001697,1807,475,428035,388.0,69.7,2026-05-08
USG00039319,ACC001096,552,44,42303,69.0,35.6,2026-05-02
USG00039320,ACC002545,8804,1858,4078364,615.0,100.0,2026-06-06
USG00039321,ACC001556,4449,149,186749,301.0,52.9,2026-05-13
USG00039322,ACC001046,830,11,12151,86.0,51.5,2026-05-12
USG00039323,ACC002105,998,25,18966,13.0,39.4,2026-06-12
USG00039324,ACC002317,2050,319,304758,59.0,57.6,2026-04-17
USG00039325,ACC002154,552,52,21924,14.0,54.6,2026-05-08
USG00039326,ACC000157,178,14,2912,5.79,11.9,2026-06-17
USG00039327,ACC001009,323,24,31026,19.0,41.6,2026-06-01
USG00039328,ACC001255,176,13,33918,50.0,46.5,2027-06-03
USG00039329,ACC000707,2311,109,221156,414.0,50.5,2027-04-02
USG00039330,ACC001383,1791,499,381991,283.0,51.8,2026-06-13
USG00039331,ACC001642,4815,219,493123,199.0,65.3,2026-06-01
USG00039332,ACC001153,149,18,419,3.3,22.0,2026-05-31
USG00039333,ACC000443,1494,236,269268,405.0,58.1,2026-06-13
USG00039334,ACC001302,4009,490,207451,208.0,61.8,2026-06-25
USG00039335,ACC001281,11653,1323,1708963,1311.0,81.0,2026-06-13
USG00039336,ACC001410,3413,463,393182,185.0,66.4,2026-04-17
USG00039337,ACC000336,704,59,38998,83.0,38.5,2026-05-26
USG00039338,ACC001542,50,8,3922,19.99,10.7,2026-07-04
USG00039339,ACC002979,16768,366,2291298,697.0,93.4,2026-04-28
USG00039340,ACC001507,744,71,39945,64.0,54.3,2026-05-02
USG00039341,ACC001012,841,11,23350,30.0,59.3,2026-04-18
USG00039342,ACC002777,1018,91,446289,470.0,76.6,2026-05-03
USG00039343,ACC000768,192,5,4596,,10.9,2026-05-11
USG00039344,ACC002713,15521,1605,3351314,458.0,66.5,2026-06-23
USG00039345,ACC000393,2386,453,265562,108.0,69.9,2026-05-02
USG00039346,ACC002721,333,26,21263,25.0,41.0,2026-06-02
USG00039347,ACC002872,230,67,38564,13.0,38.8,2026-07-01
USG00039348,ACC002390,49,18,2099,,18.2,2026-06-04
USG00039349,ACC001714,4948,70,348138,257.0,73.6,2026-05-28
USG00039350,ACC001205,463,64,8367,56.0,62.8,2026-04-14
USG00039351,ACC002075,4556,3067,3634187,4505.0,99.5,2026-05-26
USG00039352,ACC000395,513,56,16689,28.0,63.3,2026-06-07
USG00039353,ACC002277,199,19,228,,17.2,2026-04-22
USG00039354,ACC001980,440,22,20034,15.0,46.3,2026-06-21
USG00039355,ACC001892,283,26,-14066,50.0,34.6,2026-05-13
USG00039356,ACC002432,4665,358,42477,476.0,55.2,2026-06-19
USG00039357,ACC002194,198,49,2505,21.0,41.2,2026-04-08
USG00039358,ACC000687,516,71,45170,58.0,62.0,2026-12-19
USG00039359,ACC000073,130,9,4219,16.14,24.4,2026-06-12
USG00039360,ACC001055,748,23,37102,15.0,50.0,2026-04-15
USG00039361,ACC001788,6175,3085,4392595,2409.0,72.9,2026-04-22
USG00039362,ACC001101,436,68,20006,23.0,63.4,2026-04-20
USG00039363,ACC000404,1042,196,182222,423.0,55.3,2026-05-13
USG00039364,ACC002034,469,19,39875,33.0,31.0,2026-05-28
USG00039365,ACC000328,22,19,2226,0.68,39.6,2026-06-30
USG00039366,ACC002475,7534,898,4595894,3421.0,93.0,2026-04-26
USG00039367,ACC000596,574,493,360266,216.0,67.0,2026-06-06
USG00039368,ACC002449,152,15,4310,3.54,17.6,2026-06-04
USG00039369,ACC002045,6157,872,710888,3165.0,69.1,2026-05-06
USG00039370,ACC002351,64,5,-4497,16.58,18.1,2026-04-22
USG00039371,ACC000375,704,77,7601,54.0,60.9,2026-07-03
USG00039372,ACC002695,3126,79,183576,290.0,70.5,2026-06-11
USG00039373,ACC000382,750,91,4633,33.0,30.7,2026-04-29
USG00039374,ACC000846,430,97,4047,47.0,61.0,2026-06-25
USG00039375,ACC002226,12083,3140,1153335,459.0,71.0,2026-06-25
USG00039376,ACC000222,3625,246,1488289,3792.0,98.7,2026-04-21
USG00039377,ACC002737,5349,697,-3204868,1952.0,72.9,2026-06-22
USG00039378,ACC002705,873,467,80144,87.0,58.2,2026-04-30
USG00039379,ACC001140,1543,274,-176334,259.0,51.3,2026-04-17
USG00039380,ACC002252,3834,399,378477,65.0,50.2,2026-05-02
USG00039381,ACC002847,585,88,25988,59.0,61.8,2026-04-27
USG00039382,ACC001113,407,36,14279,85.0,33.2,2026-04-11
USG00039383,ACC002522,873,91,16537,80.0,45.5,2026-05-13
USG00039384,ACC002306,327,53,5100,50.0,55.8,2026-04-15
USG00039385,ACC000441,16309,1230,1071592,4753.0,70.6,2026-05-26
USG00039386,ACC001697,3474,145,235539,149.0,61.1,2026-06-20
USG00039387,ACC002660,2001,377,477469,392.0,67.1,2026-06-01
USG00039388,ACC002240,30,2,167,14.08,18.1,2026-06-10
USG00039389,ACC001884,2077,405,32663,292.0,60.1,2026-06-10
USG00039390,ACC001720,4615,340,398647,496.0,78.7,2026-05-17
USG00039391,ACC002711,124,77,7595,76.0,45.2,2026-04-11
USG00039392,ACC000142,689,32,1885,56.0,35.0,2026-04-25
USG00039393,ACC001817,8664,436,4622306,3529.0,76.9,2026-05-10
USG00039394,ACC001943,3996,374,60491,159.0,53.9,2026-06-06
USG00039395,ACC002812,294,96,13199,18.0,30.0,2026-07-03
USG00039396,ACC002342,155,14,3121,7.91,15.6,2026-05-24
USG00039397,ACC000868,38,9,2816,4.81,45.3,2026-06-23
USG00039398,ACC000411,155,17,4097,1.26,23.0,2026-04-24
USG00039399,ACC002932,139,64,42175,,33.9,2026-05-11
USG00039400,ACC002625,16,7,1858,14.11,39.9,2026-06-01
USG00039401,ACC001528,834,362,427528,338.0,60.5,2026-04-21
USG00039402,ACC002242,845,290,274508,226.0,59.2,2026-05-05
USG00039403,ACC000537,13,1,4724,3.19,42.7,2026-04-30
USG00039404,ACC000575,460,37,46459,21.0,40.0,2026-04-26
USG00039405,ACC000606,412,74,42062,64.0,63.8,2026-06-01
USG00039406,ACC001321,4378,466,213622,241.0,64.6,2026-05-18
USG00039407,ACC000079,928,97,1990,13.0,57.1,2026-07-01
USG00039408,ACC001821,27,11,190,1.93,12.3,2026-05-05
USG00039409,ACC001294,6639,3396,4014046,4855.0,71.1,2026-04-20
USG00039410,ACC000685,914,40,39698,98.0,62.3,2026-05-12
USG00039411,ACC001337,141,2,4486,2.31,10.6,2026-05-12
USG00039412,ACC002526,9616,2936,3197234,2453.0,96.5,2026-05-06
USG00039413,ACC001597,18711,661,225534,2047.0,86.9,2026-05-29
USG00039414,ACC000464,247,92,1034,85.0,51.4,2026-07-04
USG00039415,ACC002284,3427,489,484837,,78.9,2026-05-25
USG00039416,ACC002906,198,77,1921,51.0,37.4,2026-05-02
USG00039417,ACC001467,545,120,361936,379.0,62.0,2026-05-01
USG00039418,ACC000865,790,70,3181,23.0,31.3,2026-05-26
USG00039419,ACC002357,337,63,18978,86.0,63.9,2026-05-02
USG00039420,ACC001920,4499,583,4602049,2757.0,70.0,2026-06-15
USG00039421,ACC001036,776,47,28683,19.0,42.6,2026-06-21
USG00039422,ACC000181,4923,484,383008,282.0,71.8,2026-06-16
USG00039423,ACC001543,1332,132,77620,51.0,79.5,2026-06-30
USG00039424,ACC000645,497,74,35903,34.0,63.8,2026-06-16
USG00039425,ACC000022,11708,3573,2158723,3968.0,85.8,2026-06-11
USG00039426,ACC002501,410,87,38914,61.0,36.2,2026-06-20
USG00039427,ACC002869,2919,513,4711203,4961.0,76.6,2026-05-24
USG00039428,ACC000442,3367,355,-468729,62.0,51.2,2026-05-05
USG00039429,ACC001910,5559,3299,264580,4132.0,84.1,2026-05-04
USG00039430,ACC002539,943,333,495725,373.0,53.9,2026-04-29
USG00039431,ACC000764,688,170,436210,257.0,68.2,2026-05-12
USG00039432,ACC002223,18361,1087,1672327,950.0,75.1,2026-05-03
USG00039433,ACC002500,4271,276,379448,93.0,76.0,2026-06-26
USG00039434,ACC001463,792,27,10928,,40.3,2026-05-06
USG00039435,ACC001092,343,51,45138,35.0,44.6,2026-04-08
USG00039436,ACC000738,243,21,18592,65.0,35.9,2026-06-04
USG00039437,ACC001513,582,84,6782,21.0,58.2,2026-06-16
USG00039438,ACC000166,146,10,4720,5.88,42.8,2026-05-31
USG00039439,ACC002125,3426,403,351163,125.0,57.0,2026-04-28
USG00039440,ACC002724,174,13,3438,15.85,38.1,2026-04-20
USG00039441,ACC000823,94,14,4036,12.58,29.9,2026-06-11
USG00039442,ACC002346,326,85,19193,52.0,42.8,2026-06-22
USG00039443,ACC000324,13984,2566,3949718,,93.4,2026-06-23
USG00039444,ACC000909,14256,4226,2210877,4896.0,80.6,2026-06-16
USG00039445,ACC002234,15848,1434,3578072,894.0,78.6,2026-07-02
USG00039446,ACC000945,939,53,9711,22.0,57.6,2026-06-07
USG00039447,ACC001152,7619,1948,2684730,4438.0,98.2,2026-06-03
USG00039448,ACC000880,3915,113,219719,293.0,64.5,2026-06-28
USG00039449,ACC000522,68,5,1977,6.55,27.2,2026-06-30
USG00039450,ACC001135,9361,2807,3912471,4214.0,88.1,2026-05-15
USG00039451,ACC000011,781,98,14815,65.0,38.5,2026-04-14
USG00039452,ACC000551,15,12,357,19.33,39.0,2026-06-12
USG00039453,ACC002517,151,6,1395,8.92,41.9,2026-06-26
USG00039454,ACC000099,18584,3838,4606609,723.0,81.2,2026-06-26
USG00039455,ACC000997,4407,147,406545,430.0,75.6,2026-04-08
USG00039456,ACC002406,4545,3546,433982,3979.0,72.5,2026-05-22
USG00039457,ACC002101,714,76,16903,73.0,54.0,2026-05-19
USG00039458,ACC001078,177,12,4972,2.73,13.9,2026-04-08
USG00039459,ACC002436,17811,3519,746928,1734.0,69.6,2026-06-07
USG00039460,ACC002562,4154,218,125581,,76.0,2026-06-07
USG00039461,ACC000599,3546,320,271775,447.0,69.1,2026-04-09
USG00039462,ACC001876,634,263,215831,440.0,66.3,2026-05-11
USG00039463,ACC000202,678,14,33806,54.0,31.0,2026-06-03
USG00039464,ACC001824,2267,4308,4388828,4362.0,70.5,2026-05-01
USG00039465,ACC000731,2436,264,72840,134.0,57.8,2026-05-29
USG00039466,ACC002805,4036,407,404196,425.0,51.8,2026-05-07
USG00039467,ACC002511,130,5,1880,4.24,20.3,2026-05-10
USG00039468,ACC002392,13701,3986,-2608584,1729.0,77.3,2026-05-25
USG00039469,ACC000179,1567,260,283256,109.0,77.3,2026-06-20
USG00039470,ACC000521,126,6,271,10.9,46.2,2026-04-23
USG00039471,ACC002692,90,4,610,14.46,19.4,2026-06-10
USG00039472,ACC001346,661,74,38122,55.0,48.6,2026-06-14
USG00039473,ACC001158,194,97,40479,,31.0,2026-05-07
USG00039474,ACC002536,4982,81,389815,383.0,56.5,2026-04-22
USG00039475,ACC002544,501,13,32238,70.0,44.2,2026-05-22
USG00039476,ACC000478,513,51,41738,78.0,31.7,2026-10-04
USG00039477,ACC002837,3085,348,479975,350.0,54.6,2026-06-29
USG00039478,ACC002473,2025,84,97941,95.0,77.5,2026-05-08
USG00039479,ACC001950,551,67,2900,5.0,53.8,2026-06-27
USG00039480,ACC000569,159,100,17585,6.0,62.1,2026-06-18
USG00039481,ACC001839,4755,260,406409,194.0,61.2,2026-06-25
USG00039482,ACC001484,900,324,495304,113.0,52.4,2026-06-28
USG00039483,ACC001878,586,15,44919,,64.5,2026-05-24
USG00039484,ACC000235,254,51,9608,35.0,50.5,2027-02-17
USG00039485,ACC001439,1260,291,236838,217.0,78.7,2026-05-25
USG00039486,ACC000728,874,29,-13521,82.0,57.6,2026-04-13
USG00039487,ACC000158,4460,130,354289,302.0,64.4,2026-05-15
USG00039488,ACC000240,4581,114,149458,451.0,67.1,2026-04-12
USG00039489,ACC001861,917,94,46095,33.0,31.1,2026-05-21
USG00039490,ACC000836,895,56,4990,14.0,33.9,2026-07-16
USG00039491,ACC000834,1619,327,463787,208.0,72.6,2026-06-26
USG00039492,ACC001400,93,14,1495,18.75,42.6,2026-05-17
USG00039493,ACC001456,43,12,465,16.13,45.6,2026-07-02
USG00039494,ACC000765,2455,399,439961,180.0,56.5,2026-05-30
USG00039495,ACC001687,16114,456,3914051,4750.0,91.0,2026-05-25
USG00039496,ACC002280,149,3,1948,7.09,48.5,2026-05-09
USG00039497,ACC002638,4932,407,186269,97.0,54.4,2026-05-13
USG00039498,ACC000146,520,63,21647,44.0,32.0,2026-05-01
USG00039499,ACC002884,2365,292,10676,94.0,69.6,2026-04-29
USG00039500,ACC001687,9302,3926,3278226,3761.0,86.7,2026-05-31
USG00039501,ACC001611,1305,425,92790,191.0,52.9,2026-06-15
USG00039502,ACC002498,5247,1911,2382366,2722.0,92.4,2026-07-03
USG00039503,ACC002539,3398,456,495792,203.0,57.4,2026-06-13
USG00039504,ACC000359,160,71,1642,23.0,53.1,2026-07-04
USG00039505,ACC000523,145,17,3941,9.79,24.4,2026-04-07
USG00039506,ACC002371,4796,415,379114,445.0,70.4,2026-06-22
USG00039507,ACC002592,17,5,3096,4.07,21.9,2027-03-26
USG00039508,ACC001971,3581,403,305429,94.0,70.8,2026-05-27
USG00039509,ACC000273,125,6,3318,13.58,44.9,2026-06-24
USG00039510,ACC002463,4860,457,90072,194.0,69.4,2026-06-08
USG00039511,ACC000861,641,56,38008,53.0,62.1,2026-05-10
USG00039512,ACC000053,10865,2342,2266979,4519.0,75.1,2026-05-15
USG00039513,ACC001942,14180,2089,4015196,4509.0,84.9,2026-04-24
USG00039514,ACC001791,7285,4547,1627533,2435.0,71.8,2026-04-11
USG00039515,ACC002660,1915,95,13152,492.0,74.3,2026-06-02
USG00039516,ACC000847,175,49,20999,36.0,55.8,2026-06-01
USG00039517,ACC000554,1373,264,476540,411.0,68.1,2026-06-29
USG00039518,ACC002401,4933,442,60876,144.0,70.5,2026-05-29
USG00039519,ACC000258,956,44,3800,45.0,50.8,2026-06-28
USG00039520,ACC002846,519,22,21878,69.0,31.5,2026-05-20
USG00039521,ACC002057,83,4,3440,10.0,14.5,2026-06-11
USG00039522,ACC002679,624,58,36035,30.0,57.7,2026-06-24
USG00039523,ACC001215,13,4,3740,8.08,15.8,2026-05-19
USG00039524,ACC002522,464,61,1816,30.0,55.5,2026-05-01
USG00039525,ACC001363,4906,429,356615,462.0,62.9,2026-05-24
USG00039526,ACC002226,12826,2112,310466,4738.0,69.1,2026-04-09
USG00039527,ACC002386,749,68,2906,16.0,37.1,2026-04-15
USG00039528,ACC001137,3319,425,70735,216.0,69.0,2026-06-21
USG00039529,ACC002168,358,24,42757,60.0,54.6,2026-05-01
USG00039530,ACC001054,384,60,38965,48.0,42.4,2026-04-11
USG00039531,ACC002849,2637,266,244141,471.0,59.2,2027-06-28
USG00039532,ACC002947,12030,1866,1811450,1919.0,86.6,2026-05-07
USG00039533,ACC000460,97,8,4439,5.12,16.9,2026-04-20
USG00039534,ACC000883,56,10,2189,18.0,39.2,2026-04-08
USG00039535,ACC000492,2115,196,65258,319.0,71.5,2026-04-07
USG00039536,ACC000073,137,9,1598,8.05,24.1,2026-06-25
USG00039537,ACC001776,631,30,32786,45.0,34.1,2026-05-20
USG00039538,ACC000839,8142,2683,3807642,2558.0,91.6,2026-04-26
USG00039539,ACC001264,915,44,31534,92.0,32.7,2026-07-05
USG00039540,ACC000277,695,61,26590,21.0,42.4,2026-04-18
USG00039541,ACC002920,143,19,4341,7.12,44.7,2026-05-04
USG00039542,ACC000234,2634,318,43882,228.0,50.8,2026-07-02
USG00039543,ACC002814,39,9,3645,8.4,36.6,2026-06-01
USG00039544,ACC001765,163,20,4893,11.52,21.3,2026-07-06
USG00039545,ACC000473,173,4,4761,8.17,25.9,2026-07-03
USG00039546,ACC000071,175,18,2337,10.13,32.1,2026-05-02
USG00039547,ACC000270,71,1,4407,,27.3,2026-04-09
USG00039548,ACC001908,9399,3560,4831089,1999.0,81.2,2026-05-24
USG00039549,ACC001313,2513,3093,2337626,2138.0,90.3,2026-06-26
USG00039550,ACC002815,752,51,9314,60.0,39.4,2026-05-16
USG00039551,ACC000809,81,9,3391,3.79,17.0,2026-06-01
USG00039552,ACC001028,611,64,32727,55.0,34.7,2026-04-20
USG00039553,ACC001853,204,88,4589,,62.3,2026-04-15
USG00039554,ACC000470,5168,2936,402477,2013.0,75.5,2026-06-23
USG00039555,ACC002319,4943,426,77755,267.0,53.3,2026-04-10
USG00039556,ACC002071,769,43,27700,63.0,47.2,2026-04-25
USG00039557,ACC000253,174,11,2427,16.67,21.0,2026-05-29
USG00039558,ACC002553,4522,205,87535,350.0,60.1,2026-05-01
USG00039559,ACC000835,179,19,2560,18.57,19.8,2026-06-14
USG00039560,ACC000640,985,99,26938,28.0,46.5,2026-05-30
USG00039561,ACC002029,314,87,49029,100.0,41.0,2026-06-30
USG00039562,ACC001169,869,47,21871,27.0,32.7,2026-05-31
USG00039563,ACC002422,700,63,11332,62.0,34.5,2026-04-09
USG00039564,ACC000481,457,82,11722,25.0,58.5,2026-06-06
USG00039565,ACC000860,3859,940,3836096,2238.0,71.7,2026-04-23
USG00039566,ACC000777,4029,106,231369,268.0,55.1,2026-06-11
USG00039567,ACC001465,2457,365,157062,329.0,51.2,2026-05-02
USG00039568,ACC002773,48,14,2852,1.2,47.3,2026-05-26
USG00039569,ACC000884,77,1,2934,,20.7,2026-04-07
USG00039570,ACC002182,1885,155,25992,406.0,63.3,2026-05-26
USG00039571,ACC001151,5125,2165,2312262,1581.0,80.6,2026-04-26
USG00039572,ACC000198,29,19,4828,5.43,29.0,2026-05-06
USG00039573,ACC002402,730,12,13569,50.0,43.4,2026-06-13
USG00039574,ACC002079,110,12,2325,16.54,43.5,2026-05-12
USG00039575,ACC002141,4492,426,46227,56.0,67.8,2026-05-20
USG00039576,ACC000295,27,12,2347,16.51,17.9,2026-06-27
USG00039577,ACC002144,48,3,4899,3.43,24.1,2026-06-09
USG00039578,ACC002248,627,78,45195,6.0,50.8,2026-05-25
USG00039579,ACC001055,486,36,43414,73.0,42.7,2026-04-07
USG00039580,ACC001203,16131,2038,3440865,3800.0,71.8,2026-07-03
USG00039581,ACC001015,7597,4551,2494399,4104.0,96.1,2026-04-18
USG00039582,ACC000240,1369,257,406320,160.0,61.6,2026-05-01
USG00039583,ACC001313,11310,3986,1531109,1580.0,78.3,2026-06-25
USG00039584,ACC000523,139,8,3198,17.46,24.3,2026-04-13
USG00039585,ACC000288,862,17,11121,86.0,64.4,2026-04-15
USG00039586,ACC000953,4000,50,362832,292.0,65.5,2026-05-26
USG00039587,ACC001272,2279,358,244740,70.0,51.7,2027-03-25
USG00039588,ACC002375,10723,4267,204707,3205.0,72.1,2026-05-01
USG00039589,ACC002849,4079,452,186001,276.0,60.7,2026-04-09
USG00039590,ACC000295,162,18,1039,4.77,23.6,2026-06-07
USG00039591,ACC001780,268,23,17644,22.0,36.2,2026-06-18
USG00039592,ACC002050,3030,294,198834,311.0,61.4,2026-05-09
USG00039593,ACC001051,2433,214,104642,398.0,66.5,2026-06-02
USG00039594,ACC002334,2595,342,286356,100.0,53.0,2026-05-15
USG00039595,ACC001104,3680,140,376156,98.0,57.4,2026-05-09
USG00039596,ACC000141,1755,181,405102,91.0,72.4,2026-05-29
USG00039597,ACC001279,105,72,39999,85.0,49.7,2026-05-06
USG00039598,ACC002946,1324,213,442658,231.0,60.0,2026-06-22
USG00039599,ACC002212,3246,457,239084,358.0,59.5,2026-05-19
USG00039600,ACC001709,110,16,763,12.94,46.7,2026-06-20
USG00039601,ACC000523,67,10,4902,14.1,27.3,2026-06-16
USG00039602,ACC000477,3267,413,351988,499.0,68.7,2026-06-04
USG00039603,ACC000529,774,100,31487,82.0,34.7,2026-07-06
USG00039604,ACC001975,3258,339,181186,342.0,65.3,2026-06-26
USG00039605,ACC001936,3212,2792,3974360,726.0,77.9,2026-05-21
USG00039606,ACC002274,2446,197,357819,302.0,65.2,2026-05-05
USG00039607,ACC001343,538,58,31973,48.0,36.7,2026-07-03
USG00039608,ACC001703,957,343,315250,110.0,73.1,2026-05-01
USG00039609,ACC000232,944,33,37941,48.0,53.2,2026-06-04
USG00039610,ACC000542,822,87,263689,101.0,63.3,2026-06-02
USG00039611,ACC001179,81,15,1669,14.96,41.3,2026-06-27
USG00039612,ACC002977,199,19,3809,18.67,47.0,2026-04-10
USG00039613,ACC001351,3786,364,430981,299.0,61.5,2026-06-01
USG00039614,ACC001214,4630,315,346380,149.0,64.2,2026-07-06
USG00039615,ACC000076,98,1,3243,0.78,10.3,2026-06-11
USG00039616,ACC001674,206,12,34994,31.0,52.9,2026-04-13
USG00039617,ACC002113,6343,1026,282243,4646.0,79.9,2026-06-24
USG00039618,ACC002040,253,57,25354,97.0,45.7,2026-06-30
USG00039619,ACC002631,35,12,2018,5.19,40.8,2026-04-15
USG00039620,ACC002072,1435,60,-342215,360.0,72.0,2026-06-25
USG00039621,ACC002670,600,79,44653,92.0,51.5,2026-06-02
USG00039622,ACC001625,197,2,4822,3.46,21.8,2026-05-23
USG00039623,ACC001487,1535,89,-213271,288.0,56.6,2026-05-16
USG00039624,ACC001233,174,18,4369,5.79,28.7,2026-05-01
USG00039625,ACC001917,752,410,447567,236.0,69.5,2026-04-29
USG00039626,ACC002970,4368,221,378912,364.0,52.9,2026-06-09
USG00039627,ACC000854,258,38,19406,20.0,39.5,2026-05-23
USG00039628,ACC001505,74,14,2995,14.04,28.9,2026-05-29
USG00039629,ACC002469,1133,401,381482,500.0,50.0,2026-04-24
USG00039630,ACC000264,913,46,15626,45.0,31.3,2026-05-29
USG00039631,ACC002670,515,68,33156,23.0,41.2,2026-04-29
USG00039632,ACC000882,610,331,276319,423.0,66.8,2026-06-17
USG00039633,ACC000580,14,2,4254,,34.9,2026-05-15
USG00039634,ACC001956,172,51,44921,41.0,57.1,2026-04-19
USG00039635,ACC002547,562,23,19251,73.0,37.3,2026-05-06
USG00039636,ACC001040,1432,207,260037,111.0,60.9,2026-05-05
USG00039637,ACC001237,12287,3541,1911594,4919.0,98.4,2026-06-23
USG00039638,ACC002123,125,85,21023,86.0,63.1,2026-05-30
USG00039639,ACC002527,128,5,3040,15.31,38.7,2026-04-09
USG00039640,ACC001307,3131,245,89641,460.0,72.0,2026-04-30
USG00039641,ACC001640,6101,4118,3079564,,83.2,2026-05-09
USG00039642,ACC000948,139,68,33708,84.0,41.2,2026-06-22
USG00039643,ACC001674,518,84,7936,84.0,32.5,2026-04-18
USG00039644,ACC002933,123,1,2799,8.77,12.4,2026-07-01
USG00039645,ACC000232,830,89,21739,67.0,40.4,2026-07-06
USG00039646,ACC002400,1665,89,432033,126.0,51.1,2026-05-24
USG00039647,ACC001133,151,10,1723,8.11,11.8,2026-05-25
USG00039648,ACC001745,10622,1299,1761076,607.0,70.8,2026-06-07
USG00039649,ACC002244,992,247,117940,343.0,66.0,2026-05-06
USG00039650,ACC000043,89,12,2770,4.14,36.6,2026-05-01
USG00039651,ACC000149,306,49,1655,41.0,36.3,2026-04-28
USG00039652,ACC002786,155,8,1066,2.34,47.0,2026-04-07
USG00039653,ACC000341,2055,371,217955,210.0,67.9,2026-05-13
USG00039654,ACC002592,125,8,4371,,14.3,2026-05-28
USG00039655,ACC000595,124,11,1533,17.87,17.3,2026-04-20
USG00039656,ACC002763,155,5,4246,0.63,46.8,2026-04-20
USG00039657,ACC000655,642,95,5373,90.0,32.5,2026-05-19
USG00039658,ACC002655,19075,4857,-399460,1881.0,85.2,2026-05-25
USG00039659,ACC001818,471,58,-37883,54.0,40.4,2026-06-22
USG00039660,ACC002068,134,1,3783,5.23,37.5,2026-06-08
USG00039661,ACC001563,635,94,7718,35.0,33.9,2026-05-02
USG00039662,ACC002863,109,3,1763,10.86,42.6,2026-04-18
USG00039663,ACC002950,899,72,2983,65.0,62.9,2026-04-29
USG00039664,ACC001469,1878,418,229829,437.0,74.7,2026-06-29
USG00039665,ACC001368,1346,126,248944,259.0,69.6,2026-05-05
USG00039666,ACC000806,3961,275,59484,452.0,54.2,2026-06-23
USG00039667,ACC002793,936,100,16156,7.0,64.0,2026-06-21
USG00039668,ACC000683,152,17,1434,6.7,48.1,2026-04-21
USG00039669,ACC001200,164,5,4307,13.22,16.3,2026-07-02
