activity_id,account_id,page_views,sessions,average_session_time,downloads,webinar_attendance,last_visit
ACT00036695,ACC001775,-61,28,32.1,1,0,2026-05-19
ACT00036696,ACC002698,-610,53,484.6,6,2,2026-07-05
ACT00036697,ACC000912,570,50,132.5,3,0,2026-05-16
ACT00036698,ACC000750,1618,1913,770.2,155,45,2026-06-07
ACT00036699,ACC002529,467,91,551.7,14,2,2026-05-17
ACT00036700,ACC000432,341,20,239.4,4,3,2026-06-26
ACT00036701,ACC000154,18649,584,361.3,174,53,2026-06-05
ACT00036702,ACC000500,13871,410,1601.0,33,43,2026-05-08
ACT00036703,ACC000042,147,10,182.7,3,1,2026-06-26
ACT00036704,ACC001841,2972,309,462.4,35,3,2026-05-23
ACT00036705,ACC002051,29,30,44.6,0,1,2026-07-04
ACT00036706,ACC001224,654,69,312.6,4,4,2026-06-18
ACT00036707,ACC002690,182,13,224.4,2,2,2026-05-28
ACT00036708,ACC002591,9125,517,1720.0,148,15,2026-05-15
ACT00036709,ACC001076,92,83,310.0,6,0,2026-07-04
ACT00036710,ACC002920,22,2,223.6,3,0,2026-07-03
ACT00036711,ACC000696,753,10,172.0,1,5,2026-06-04
ACT00036712,ACC000121,85,8,203.2,5,1,2026-06-16
ACT00036713,ACC001585,2317,326,322.4,20,2,2026-06-15
ACT00036714,ACC000069,751,90,588.0,14,4,2026-05-21
ACT00036715,ACC002434,30,16,270.6,4,1,2026-07-01
ACT00036716,ACC002477,125,22,135.4,5,1,2026-06-09
ACT00036717,ACC002724,162,8,127.5,2,1,2026-05-29
ACT00036718,ACC002795,245,84,476.0,1,0,2026-05-15
ACT00036719,ACC000773,24,11,234.7,5,0,2026-05-28
ACT00036720,ACC000128,70,15,157.8,4,2,2026-05-28
ACT00036721,ACC002131,1934,216,600.8,35,6,2026-07-03
ACT00036722,ACC001542,50,17,61.3,1,2,2026-05-19
ACT00036723,ACC002807,198,10,56.8,2,0,2026-06-22
ACT00036724,ACC001141,437,88,339.5,1,2,2026-06-05
ACT00036725,ACC002287,735,54,190.1,10,1,2026-06-18
ACT00036726,ACC000949,728,38,342.6,9,4,2026-07-04
ACT00036727,ACC000114,152,41,500.9,1,1,2026-05-16
ACT00036728,ACC002644,516,195,745.1,30,5,2026-07-03
ACT00036729,ACC000907,2789,86,845.0,19,11,2026-05-15
ACT00036730,ACC002319,2380,164,703.2,36,15,2026-07-02
ACT00036731,ACC000481,759,18,564.9,8,0,2026-05-25
ACT00036732,ACC001393,303,41,479.2,9,2,2026-06-04
ACT00036733,ACC000091,528,55,219.9,1,1,2026-06-08
ACT00036734,ACC001469,2040,321,218.6,30,10,2026-05-17
ACT00036735,ACC001828,248,97,587.2,5,4,2026-05-19
ACT00036736,ACC001211,378,70,285.3,1,3,2026-06-19
ACT00036737,ACC001758,18,29,282.7,0,2,2026-05-27
ACT00036738,ACC000318,21,11,71.3,5,1,2026-06-02
ACT00036739,ACC001522,149,3,108.8,4,0,2026-06-02
ACT00036740,ACC002124,118,34,590.9,5,4,2026-06-04
ACT00036741,ACC002792,-69,27,297.6,0,1,2026-05-31
ACT00036742,ACC000598,15718,362,393.6,48,84,2026-06-19
ACT00036743,ACC000321,1696,290,204.4,14,11,2026-06-10
ACT00036744,ACC002555,82,10,232.4,2,2,2026-05-14
ACT00036745,ACC002466,88,29,280.5,4,0,2026-05-19
ACT00036746,ACC002043,133,14,181.4,4,2,2026-05-08
ACT00036747,ACC001171,172,40,434.9,5,0,2026-06-14
ACT00036748,ACC001913,180,7,160.8,0,0,2026-05-12
ACT00036749,ACC000920,128,16,170.7,5,1,2026-06-15
ACT00036750,ACC002414,14167,1683,823.6,52,48,2026-06-14
ACT00036751,ACC000863,2200,159,747.5,34,2,2026-07-06
ACT00036752,ACC000807,518,84,350.2,14,3,2026-06-14
ACT00036753,ACC000669,797,69,364.6,8,0,2026-05-10
ACT00036754,ACC000755,648,18,74.2,7,0,2026-06-15
ACT00036755,ACC002114,122,64,557.0,10,0,2026-06-15
ACT00036756,ACC001541,1258,203,288.0,31,10,2026-07-06
ACT00036757,ACC002912,341,95,403.4,8,5,2026-05-16
ACT00036758,ACC002657,16,13,268.5,0,1,2026-06-20
ACT00036759,ACC002558,165,18,61.4,4,1,2026-06-28
ACT00036760,ACC000482,2095,271,666.5,34,3,2026-05-29
ACT00036761,ACC000820,1199,274,397.9,35,3,2026-07-05
ACT00036762,ACC002458,225,85,352.4,14,2,2026-06-14
ACT00036763,ACC001539,2069,346,216.8,7,14,2026-06-12
ACT00036764,ACC000311,103,6,96.3,4,0,2026-06-11
ACT00036765,ACC002605,169,90,452.4,13,2,2026-06-13
ACT00036766,ACC002504,688,49,427.3,15,3,2026-06-22
ACT00036767,ACC002397,216,36,357.5,15,3,2026-06-19
ACT00036768,ACC002441,253,77,119.2,8,4,2026-06-08
ACT00036769,ACC001940,-2368,383,686.2,10,2,2026-05-08
ACT00036770,ACC000002,1736,283,703.0,31,9,2026-06-05
ACT00036771,ACC001832,27,20,63.0,1,0,2026-06-14
ACT00036772,ACC000121,174,4,79.7,3,2,2026-06-12
ACT00036773,ACC002584,772,110,416.1,32,5,2026-06-15
ACT00036774,ACC000254,180,79,362.1,5,2,2026-06-29
ACT00036775,ACC002085,12963,898,1376.2,59,100,2026-06-28
ACT00036776,ACC001123,46,26,88.4,1,0,2026-07-04
ACT00036777,ACC002638,2451,87,807.4,26,13,2026-05-07
ACT00036778,ACC002143,207,57,508.8,12,5,2026-06-29
ACT00036779,ACC001133,54,22,296.3,5,0,2026-06-10
ACT00036780,ACC001884,2206,369,736.5,35,15,2026-05-09
ACT00036781,ACC002059,2213,335,857.7,5,14,2026-05-20
ACT00036782,ACC002306,596,18,577.1,6,3,2026-05-31
ACT00036783,ACC002101,613,80,512.3,2,2,2026-06-25
ACT00036784,ACC000916,10140,1905,1101.1,180,56,2026-05-28
ACT00036785,ACC001981,438,78,315.3,10,4,2026-06-10
ACT00036786,ACC002853,104,24,118.5,0,0,2026-05-19
ACT00036787,ACC002615,586,88,297.1,13,3,2026-06-14
ACT00036788,ACC000644,2730,70,800.7,7,2,2026-05-09
ACT00036789,ACC001343,731,31,589.2,8,3,2026-06-20
ACT00036790,ACC001546,13540,1906,1318.3,34,38,2026-07-05
ACT00036791,ACC002784,501,77,196.3,11,5,2026-05-30
ACT00036792,ACC000250,177,47,557.8,15,1,2026-06-05
ACT00036793,ACC001918,144,19,40.2,3,0,2026-06-14
ACT00036794,ACC000421,483,77,322.9,8,0,2026-06-25
ACT00036795,ACC001789,258,37,496.5,14,5,2026-06-04
ACT00036796,ACC002363,81,43,363.1,8,4,2026-06-17
ACT00036797,ACC001544,341,252,806.3,20,2,2026-06-03
ACT00036798,ACC001661,1214,103,175.7,35,5,2026-06-02
ACT00036799,ACC000409,754,11,345.3,9,0,2026-06-04
ACT00036800,ACC002818,150,29,109.3,2,1,2026-06-07
ACT00036801,ACC001093,11363,599,1208.3,50,96,2026-06-17
ACT00036802,ACC002985,18518,1987,934.4,146,58,2026-06-15
ACT00036803,ACC000812,231,38,145.2,10,3,2026-05-14
ACT00036804,ACC000565,454,66,484.0,8,0,2026-05-09
ACT00036805,ACC002720,10635,452,1461.7,153,84,2026-05-25
ACT00036806,ACC002875,207,20,453.6,3,0,2026-06-24
ACT00036807,ACC002700,1602,377,194.6,9,10,2026-06-07
ACT00036808,ACC001957,1891,172,410.9,15,11,2026-06-24
ACT00036809,ACC000547,137,9,179.2,1,2,2026-06-25
ACT00036810,ACC002492,1154,380,267.0,33,11,2026-05-09
ACT00036811,ACC000616,460,16,244.2,14,4,2026-06-08
ACT00036812,ACC000297,65,32,148.8,12,1,2026-05-30
ACT00036813,ACC000888,1089,147,158.6,7,8,2026-05-12
ACT00036814,ACC000993,1379,379,819.9,5,8,2026-06-18
ACT00036815,ACC001216,275,46,180.5,11,4,2026-07-03
ACT00036816,ACC000475,126,21,139.6,0,0,2026-05-23
ACT00036817,ACC001237,5587,1050,1589.9,184,29,2026-06-11
ACT00036818,ACC001554,743,39,257.0,9,0,2026-05-08
ACT00036819,ACC002526,3303,1270,1102.9,194,39,2026-06-30
ACT00036820,ACC002836,1393,103,207.0,7,8,2026-05-21
ACT00036821,ACC001975,2580,309,518.3,7,11,2026-06-24
ACT00036822,ACC002476,11356,509,1644.7,179,24,2026-05-28
ACT00036823,ACC002846,99,54,420.0,3,4,2026-07-02
ACT00036824,ACC002763,109,7,30.0,1,1,2026-06-10
ACT00036825,ACC000830,12749,444,1283.5,27,93,2026-07-02
ACT00036826,ACC001039,16,24,89.4,0,1,2026-06-03
ACT00036827,ACC002294,688,84,376.2,10,1,2026-06-27
ACT00036828,ACC001958,2369,1538,643.3,148,39,2026-06-25
ACT00036829,ACC001616,150,80,199.1,13,5,2026-05-13
ACT00036830,ACC002337,142,15,65.0,0,1,2026-05-26
ACT00036831,ACC002003,85,21,30.8,1,2,2026-06-22
ACT00036832,ACC000674,1324,128,716.8,31,7,2026-06-01
ACT00036833,ACC000469,611,37,516.8,10,2,2026-06-10
ACT00036834,ACC001054,659,94,562.3,6,2,2026-06-22
ACT00036835,ACC000539,1614,267,421.8,15,6,2026-05-21
ACT00036836,ACC000562,85,92,308.8,11,2,2026-10-31
ACT00036837,ACC001156,2226,275,720.9,19,7,2026-08-18
ACT00036838,ACC000177,1989,272,822.8,38,12,2026-06-25
ACT00036839,ACC000295,43,3,176.9,5,2,2026-06-16
ACT00036840,ACC001388,12171,1333,1797.2,154,56,2026-06-17
ACT00036841,ACC002934,352,86,169.8,6,2,2026-06-03
ACT00036842,ACC000164,187,67,334.3,8,1,2026-07-06
ACT00036843,ACC000303,390,277,744.3,15,5,2026-05-15
ACT00036844,ACC000707,1272,140,868.8,39,9,2026-07-05
ACT00036845,ACC001377,1694,212,485.4,11,5,2026-06-16
ACT00036846,ACC001547,1504,335,393.3,8,3,2026-06-22
ACT00036847,ACC000879,80,36,107.8,13,5,2026-05-15
ACT00036848,ACC002686,-1162,389,215.6,14,13,2026-06-23
ACT00036849,ACC001240,1032,114,262.6,12,9,2026-05-12
ACT00036850,ACC002826,18612,708,442.5,105,62,2026-06-19
ACT00036851,ACC001476,1761,111,231.7,12,2,2026-06-03
ACT00036852,ACC001111,2951,181,395.5,26,4,2026-06-17
ACT00036853,ACC001157,382,80,215.2,1,4,2026-06-08
ACT00036854,ACC002909,2167,368,895.5,34,13,2026-06-01
ACT00036855,ACC001063,55,17,361.4,15,3,2026-06-20
ACT00036856,ACC002016,696,51,303.8,9,2,2026-11-11
ACT00036857,ACC001105,110,18,237.1,3,0,2026-05-28
ACT00036858,ACC002090,658,34,93.4,10,2,2026-05-22
ACT00036859,ACC000768,23,14,186.1,0,0,2026-05-13
ACT00036860,ACC001509,45,29,70.3,4,0,2026-06-12
ACT00036861,ACC000605,1613,380,814.0,35,9,2026-05-11
ACT00036862,ACC000076,71,5,244.8,3,2,2026-05-25
ACT00036863,ACC000608,1941,198,619.0,34,13,2026-06-26
ACT00036864,ACC002793,767,81,503.0,8,1,2026-06-30
ACT00036865,ACC002900,14,9,223.1,4,2,2026-06-11
ACT00036866,ACC001499,2795,324,303.3,11,3,2026-06-19
ACT00036867,ACC002184,7233,1316,1489.5,65,48,2026-06-04
ACT00036868,ACC001784,14466,882,1103.1,29,44,2026-06-05
ACT00036869,ACC000622,2151,155,788.7,10,15,2026-05-08
ACT00036870,ACC000762,739,57,422.8,6,5,2026-05-16
ACT00036871,ACC000449,77,58,296.1,11,5,2026-06-12
ACT00036872,ACC002944,224,96,564.3,9,0,2026-11-26
ACT00036873,ACC002182,1537,160,817.9,22,11,2026-06-21
ACT00036874,ACC000753,2884,1501,480.3,190,37,2026-06-02
ACT00036875,ACC000587,1439,302,692.1,31,14,2026-05-21
ACT00036876,ACC000330,154,13,192.6,1,1,2026-05-16
ACT00036877,ACC000427,326,15,254.4,6,1,2026-05-22
ACT00036878,ACC001100,10250,1519,1626.0,199,14,2026-05-09
ACT00036879,ACC001294,2974,1125,870.5,177,51,2026-05-10
ACT00036880,ACC000413,765,213,879.4,37,15,2026-05-11
ACT00036881,ACC002163,169,14,187.3,5,2,2026-06-21
ACT00036882,ACC002260,2348,260,472.1,36,6,2026-05-12
ACT00036883,ACC002647,475,62,478.4,2,0,2026-05-18
ACT00036884,ACC002295,2664,338,364.4,27,2,2026-06-29
ACT00036885,ACC000361,2574,138,684.1,8,11,2026-06-02
ACT00036886,ACC001331,734,368,339.7,26,13,2026-05-24
ACT00036887,ACC001842,106,28,226.3,0,2,2026-05-08
ACT00036888,ACC001521,282,84,877.3,12,15,2026-05-10
ACT00036889,ACC001068,277,392,660.0,28,4,2026-06-13
ACT00036890,ACC000363,202,54,439.8,9,3,2026-06-03
ACT00036891,ACC002548,172,95,535.9,11,1,2026-06-26
ACT00036892,ACC000235,631,34,363.7,1,2,2026-05-17
ACT00036893,ACC001460,400,47,325.4,6,4,2026-05-15
ACT00036894,ACC001046,682,99,567.0,15,1,2026-06-08
ACT00036895,ACC000226,400,30,82.0,11,3,2026-06-04
ACT00036896,ACC002500,691,332,728.4,35,3,2026-07-05
ACT00036897,ACC001577,1868,398,670.3,9,6,2026-06-09
ACT00036898,ACC002340,-2084,196,392.9,17,15,2026-06-03
ACT00036899,ACC001511,627,43,389.4,11,5,2026-06-01
ACT00036900,ACC001897,150,13,248.5,5,2,2026-05-08
ACT00036901,ACC000708,184,24,195.9,3,0,2026-05-11
ACT00036902,ACC002928,2689,374,542.2,12,8,2026-06-13
ACT00036903,ACC002200,724,26,162.9,7,4,2026-05-28
ACT00036904,ACC000391,201,73,138.8,5,2,2026-07-05
ACT00036905,ACC002198,110,3,272.2,0,1,2026-05-17
ACT00036906,ACC002092,1318,307,802.2,14,3,2026-05-10
ACT00036907,ACC000494,2407,400,882.6,40,12,2026-06-08
ACT00036908,ACC001988,1763,374,404.8,33,8,2026-05-13
ACT00036909,ACC000508,676,18,487.6,13,1,2026-06-19
ACT00036910,ACC001733,645,84,112.8,7,1,2026-05-18
ACT00036911,ACC002747,358,28,73.9,9,1,2026-05-09
ACT00036912,ACC001650,356,54,561.5,15,3,2026-06-20
ACT00036913,ACC002183,649,74,238.5,12,0,2026-06-04
ACT00036914,ACC002758,142,12,280.2,3,0,2026-06-13
ACT00036915,ACC002947,7542,967,486.4,191,81,2026-06-11
ACT00036916,ACC002258,112,30,224.5,10,2,2026-05-09
ACT00036917,ACC002342,53,28,158.5,0,0,2026-07-02
ACT00036918,ACC002380,398,60,131.1,2,5,2026-06-12
ACT00036919,ACC002669,6536,1679,1507.4,104,49,2026-06-20
ACT00036920,ACC001115,23,11,231.5,1,2,2026-06-07
ACT00036921,ACC002153,187,81,111.3,13,2,2026-05-28
ACT00036922,ACC002578,7574,1550,1322.6,140,91,2026-06-06
ACT00036923,ACC001221,1771,304,236.1,34,2,2026-06-20
ACT00036924,ACC001877,10277,1006,389.7,104,50,2026-06-28
ACT00036925,ACC002055,644,91,310.0,8,2,2026-05-29
ACT00036926,ACC001359,189,5,280.6,4,1,2026-06-14
ACT00036927,ACC002149,245,153,816.6,17,10,2026-05-29
ACT00036928,ACC000553,39,23,61.3,4,0,2026-11-22
ACT00036929,ACC001108,29,30,117.9,4,1,2026-06-25
ACT00036930,ACC000821,1619,1143,1506.1,175,99,2026-05-17
ACT00036931,ACC001879,93,23,75.6,1,2,2026-06-03
ACT00036932,ACC000406,18795,428,490.9,178,77,2026-06-06
ACT00036933,ACC000466,207,18,511.2,7,5,2026-06-02
ACT00036934,ACC002250,345,12,161.2,11,0,2026-06-16
ACT00036935,ACC001870,13637,270,381.7,92,75,2026-06-24
ACT00036936,ACC002597,423,121,265.7,40,10,2026-06-21
ACT00036937,ACC001218,129,2,191.8,1,1,2026-06-24
ACT00036938,ACC000008,1599,70,585.8,25,15,2026-06-04
ACT00036939,ACC000097,77,20,118.4,3,2,2026-07-01
ACT00036940,ACC000814,161,17,93.4,0,1,2026-05-13
ACT00036941,ACC001389,51,20,194.7,1,1,2026-06-15
ACT00036942,ACC002071,601,52,344.2,15,5,2026-05-08
ACT00036943,ACC002914,406,98,109.3,12,3,2026-06-06
ACT00036944,ACC000617,615,77,110.3,6,5,2026-05-30
ACT00036945,ACC001324,-80,20,40.8,2,0,2026-06-16
ACT00036946,ACC001178,985,194,177.3,12,15,2026-05-15
ACT00036947,ACC000207,111,21,134.8,11,4,2026-06-29
ACT00036948,ACC001989,336,75,103.2,4,0,2026-07-04
ACT00036949,ACC001652,177,28,206.1,2,0,2026-06-27
ACT00036950,ACC002093,589,62,188.3,5,1,2026-07-04
ACT00036951,ACC001820,467,13,188.3,15,1,2026-06-12
ACT00036952,ACC001433,389,61,399.8,5,2,2026-06-24
ACT00036953,ACC002884,1098,68,272.9,24,10,2026-07-05
ACT00036954,ACC001347,249,21,508.3,7,5,2026-05-12
ACT00036955,ACC000138,558,30,557.2,10,0,2026-07-01
ACT00036956,ACC000453,30,3,205.2,0,0,2026-06-11
ACT00036957,ACC002056,2419,355,351.8,13,11,2026-06-21
ACT00036958,ACC001605,567,56,179.7,9,1,2026-05-22
ACT00036959,ACC000230,-942,111,764.9,16,8,2026-05-10
ACT00036960,ACC000577,153,21,295.5,1,0,2026-06-30
ACT00036961,ACC000113,3546,1380,1533.6,193,69,2026-05-13
ACT00036962,ACC002833,53,19,245.9,1,0,2026-06-09
ACT00036963,ACC002857,15743,853,1478.7,95,24,2026-06-13
ACT00036964,ACC001121,774,329,396.6,24,9,2026-07-06
ACT00036965,ACC000852,17263,1936,1212.5,34,33,2026-06-30
ACT00036966,ACC002016,731,82,389.9,8,4,2026-06-07
ACT00036967,ACC000981,13867,1015,1459.9,118,34,2026-06-06
ACT00036968,ACC001628,19801,484,680.0,196,27,2026-07-05
ACT00036969,ACC002952,732,32,552.7,12,3,2026-05-21
ACT00036970,ACC002512,203,41,222.8,15,4,2026-06-24
ACT00036971,ACC002883,621,19,119.2,12,5,2026-05-12
ACT00036972,ACC002585,162,27,68.3,2,0,2026-06-24
ACT00036973,ACC002314,790,58,210.4,3,1,2026-05-08
ACT00036974,ACC001845,131,10,149.8,2,0,2026-06-02
ACT00036975,ACC000933,496,397,761.9,37,15,2026-06-03
ACT00036976,ACC002212,2381,296,702.9,36,8,2026-05-18
ACT00036977,ACC000127,122,16,225.3,2,0,2026-06-18
ACT00036978,ACC001315,87,21,60.7,2,2,2026-05-21
ACT00036979,ACC001262,2394,287,837.7,16,6,2026-06-24
ACT00036980,ACC001554,142,66,548.4,3,5,2026-06-30
ACT00036981,ACC001867,-2506,208,266.9,19,5,2026-05-31
ACT00036982,ACC000621,1978,1650,932.8,37,58,2026-06-02
ACT00036983,ACC002217,12657,873,1073.6,200,68,2026-05-19
ACT00036984,ACC000098,9,14,125.8,5,2,2026-05-08
ACT00036985,ACC000864,1622,177,489.7,20,8,2026-05-22
ACT00036986,ACC001285,700,84,322.9,2,3,2026-06-01
ACT00036987,ACC000885,10185,668,1566.0,131,79,2026-05-29
ACT00036988,ACC000207,241,25,346.3,3,1,2026-05-09
ACT00036989,ACC000265,168,8,90.3,2,0,2026-07-02
ACT00036990,ACC000312,151,1,127.2,0,0,2026-06-15
ACT00036991,ACC000831,192,26,274.9,8,0,2026-06-20
ACT00036992,ACC002077,819,100,162.6,31,15,2026-05-11
ACT00036993,ACC000387,192,84,129.3,4,3,2026-05-14
ACT00036994,ACC002460,2267,140,887.0,34,11,2026-07-03
ACT00036995,ACC001723,273,98,322.3,40,12,2026-06-04
ACT00036996,ACC000983,610,331,171.0,8,7,2026-06-08
ACT00036997,ACC002465,3565,1574,1291.9,176,43,2026-05-08
ACT00036998,ACC000868,101,19,223.1,3,0,2026-06-27
ACT00036999,ACC002409,151,8,250.7,4,2,2026-06-15
ACT00037000,ACC002933,169,26,282.2,5,0,2026-06-23
ACT00037001,ACC001654,42,20,271.8,2,1,2026-06-13
ACT00037002,ACC002970,-2300,306,148.2,19,9,2026-06-15
ACT00037003,ACC001857,2393,173,615.6,38,7,2026-05-26
ACT00037004,ACC001961,157,11,154.6,5,2,2026-05-29
ACT00037005,ACC002192,-12459,991,1348.3,141,26,2026-05-10
ACT00037006,ACC002638,1884,193,468.7,23,5,2026-07-02
ACT00037007,ACC001155,49,29,183.7,2,2,2026-07-02
ACT00037008,ACC000748,37,11,232.9,5,2,2026-06-24
ACT00037009,ACC001971,2888,180,415.0,37,12,2026-05-14
ACT00037010,ACC000539,2357,398,764.1,25,15,2026-06-23
ACT00037011,ACC001922,384,70,577.8,17,15,2026-12-15
ACT00037012,ACC000588,126,15,155.9,2,0,2026-06-09
ACT00037013,ACC001970,619,389,554.9,5,12,2026-05-25
ACT00037014,ACC000460,39,16,82.5,2,0,2026-05-15
ACT00037015,ACC002905,316,329,642.4,31,6,2026-06-26
ACT00037016,ACC000004,187,15,65.7,1,1,2026-05-27
ACT00037017,ACC000370,1014,160,702.5,23,11,2026-05-24
ACT00037018,ACC002944,196,58,429.0,15,1,2026-05-15
ACT00037019,ACC000668,73,29,280.9,6,1,2026-06-06
ACT00037020,ACC002542,134,46,223.6,14,0,2026-05-22
ACT00037021,ACC000594,299,15,443.0,5,0,2026-05-27
ACT00037022,ACC000476,-6782,632,591.9,184,90,2026-05-29
ACT00037023,ACC001871,75,11,115.8,2,2,2026-06-18
ACT00037024,ACC002027,177,8,112.0,5,2,2026-06-16
ACT00037025,ACC000918,601,57,71.3,6,0,2026-06-28
ACT00037026,ACC000100,498,17,278.5,7,5,2026-06-13
ACT00037027,ACC000237,2249,269,328.3,20,14,2026-05-26
ACT00037028,ACC001439,836,253,269.4,18,9,2026-05-17
ACT00037029,ACC001407,724,41,169.6,13,3,2026-06-25
ACT00037030,ACC002981,134,10,118.3,2,1,2026-06-25
ACT00037031,ACC001113,437,18,506.7,5,4,2026-06-16
ACT00037032,ACC000489,2171,227,230.2,15,14,2026-06-13
ACT00037033,ACC000649,-648,27,314.7,9,5,2026-06-15
ACT00037034,ACC002695,706,152,329.8,15,4,2026-06-19
ACT00037035,ACC002765,1159,325,263.3,34,10,2026-05-10
ACT00037036,ACC001866,778,16,451.0,9,4,2026-05-31
ACT00037037,ACC002536,717,165,337.2,17,6,2026-05-15
ACT00037038,ACC001031,759,351,882.5,29,6,2026-05-27
ACT00037039,ACC000318,157,9,157.9,5,2,2026-07-06
ACT00037040,ACC000139,-88,69,403.6,11,1,2026-06-13
ACT00037041,ACC002112,101,10,160.1,5,0,2026-05-21
ACT00037042,ACC002002,474,10,288.5,12,1,2026-05-27
ACT00037043,ACC000825,655,200,678.5,7,8,2026-06-02
ACT00037044,ACC002486,297,127,167.7,18,12,2026-05-21
ACT00037045,ACC002949,323,96,177.4,6,5,2026-05-23
ACT00037046,ACC002382,361,70,383.2,11,3,2026-05-29
ACT00037047,ACC002026,700,86,451.5,14,2,2026-06-03
ACT00037048,ACC002609,141,3,149.0,4,2,2026-07-05
ACT00037049,ACC001332,310,59,62.6,9,2,2026-05-09
ACT00037050,ACC002599,1047,301,525.0,13,12,2026-06-08
ACT00037051,ACC000327,15,25,135.7,0,0,2026-05-27
ACT00037052,ACC002001,195,98,104.8,9,1,2026-06-11
ACT00037053,ACC002663,362,98,200.6,12,0,2026-05-11
ACT00037054,ACC002659,37,4,153.1,5,1,2026-05-10
ACT00037055,ACC001379,131,23,78.7,4,2,2026-07-04
ACT00037056,ACC001033,3976,1252,446.9,126,81,2026-05-19
ACT00037057,ACC001961,60,25,212.1,1,2,2026-06-04
ACT00037058,ACC001682,6865,1328,940.8,162,24,2026-06-10
ACT00037059,ACC001188,-566,87,262.7,4,5,2026-06-27
ACT00037060,ACC000669,231,78,134.3,9,2,2026-06-04
ACT00037061,ACC001929,616,293,569.8,22,2,2026-05-17
ACT00037062,ACC002049,623,11,81.4,2,2,2026-06-17
ACT00037063,ACC000831,606,85,508.9,13,1,2026-05-21
ACT00037064,ACC001993,270,65,430.1,9,1,2026-05-15
ACT00037065,ACC000147,379,10,325.2,7,2,2026-05-15
ACT00037066,ACC002025,1388,163,650.5,29,12,2026-05-23
ACT00037067,ACC001193,140,14,128.1,5,2,2026-06-27
ACT00037068,ACC000951,203,92,292.2,12,0,2026-06-25
ACT00037069,ACC002762,557,92,519.1,5,1,2026-10-12
ACT00037070,ACC001482,6703,1315,1272.5,59,64,2026-05-07
ACT00037071,ACC001432,546,69,355.7,2,4,2026-05-21
ACT00037072,ACC000732,2491,68,681.0,12,3,2026-06-18
ACT00037073,ACC000520,1194,60,810.3,34,2,2026-06-20
ACT00037074,ACC001395,324,72,456.2,3,5,2026-06-24
ACT00037075,ACC000370,1584,176,179.7,33,13,2026-06-23
ACT00037076,ACC000350,107,39,253.5,4,5,2026-05-25
ACT00037077,ACC002263,2248,301,531.8,33,7,2026-06-05
ACT00037078,ACC002479,688,306,244.0,17,10,2026-06-26
ACT00037079,ACC002896,1387,328,576.5,40,5,2026-05-15
ACT00037080,ACC001916,2618,86,540.5,24,4,2026-11-07
ACT00037081,ACC001285,108,53,585.9,14,4,2026-05-09
ACT00037082,ACC000450,8988,1724,1136.2,135,100,2026-06-12
ACT00037083,ACC000256,1727,199,358.3,28,15,2026-05-23
ACT00037084,ACC000331,125,27,300.1,15,5,2026-06-13
ACT00037085,ACC000216,94,1,224.4,5,0,2026-06-24
ACT00037086,ACC001536,509,162,848.0,34,8,2026-05-07
ACT00037087,ACC001779,-154,15,131.6,3,2,2026-06-22
ACT00037088,ACC002165,203,47,216.2,1,5,2026-05-24
ACT00037089,ACC001097,329,53,241.1,6,5,2026-06-09
ACT00037090,ACC002071,416,95,445.8,14,2,2026-05-12
ACT00037091,ACC002905,2954,174,255.6,20,9,2026-05-07
ACT00037092,ACC002905,1069,361,553.7,19,9,2026-07-04
ACT00037093,ACC001259,2632,79,463.9,15,8,2026-07-01
ACT00037094,ACC002536,866,274,232.1,17,11,2026-06-01
ACT00037095,ACC002948,2618,198,521.1,18,3,2026-05-30
ACT00037096,ACC000139,748,96,561.8,5,4,2026-08-19
ACT00037097,ACC000052,2333,380,570.0,6,5,2026-06-09
ACT00037098,ACC001945,472,36,574.9,8,3,2026-06-15
ACT00037099,ACC001607,2481,198,338.9,18,14,2026-06-08
ACT00037100,ACC002632,2394,165,579.6,29,7,2026-05-25
ACT00037101,ACC000415,2100,68,456.8,35,14,2026-05-13
ACT00037102,ACC000682,2439,358,207.6,37,7,2026-07-06
ACT00037103,ACC002159,524,295,473.9,8,12,2026-06-07
ACT00037104,ACC001047,574,34,235.3,1,3,2026-06-14
ACT00037105,ACC000661,456,259,242.0,18,9,2026-07-05
ACT00037106,ACC001425,365,89,372.5,15,0,2026-05-29
ACT00037107,ACC001964,276,59,163.0,1,3,2026-07-06
ACT00037108,ACC002966,122,18,134.9,2,0,2026-07-06
ACT00037109,ACC002690,150,4,102.3,4,2,2026-06-14
ACT00037110,ACC002572,648,47,183.5,9,3,2026-05-28
ACT00037111,ACC001599,92,11,93.5,4,2,2026-05-09
ACT00037112,ACC001483,15355,1392,1629.6,124,26,2026-05-21
ACT00037113,ACC001476,880,61,216.1,40,8,2026-06-08
ACT00037114,ACC000244,450,25,372.6,15,5,2026-05-29
ACT00037115,ACC001403,278,83,529.5,22,12,2026-06-28
ACT00037116,ACC002616,15843,302,529.5,94,87,2026-06-09
ACT00037117,ACC000817,2771,72,511.7,24,2,2026-05-11
ACT00037118,ACC000041,1356,117,287.6,16,11,2026-06-16
ACT00037119,ACC002036,7011,409,362.9,142,42,2026-06-30
ACT00037120,ACC000932,397,349,831.0,40,13,2026-06-05
ACT00037121,ACC000173,2961,92,400.5,32,12,2026-06-21
ACT00037122,ACC001902,169,96,173.9,6,3,2026-06-27
ACT00037123,ACC002251,2770,351,255.7,27,2,2026-09-24
